stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train
scene0126_00-books-6-38-33-34-35-36-37,"the book that's in the lower part of the shelf, that's far away from the door.",True,26,648,scene0126_00,books,38,"['the', 'book', 'that', 'is', 'in', 'the', 'lower', 'part', 'of', 'the', 'shelf', 'that', 'is', 'far', 'away', 'from', 'the', 'door']",nr3d,True,True,True,False,False,True
scene0241_00-storage_bin-2-3-21,Storage bin with blue lid,True,129,94,scene0241_00,storage bin,3,"['storage', 'bin', 'with', 'blue', 'lid']",nr3d,True,True,False,True,False,True
scene0679_00-lamp-4-6-18-19-38,The lamp on the desk next to the television.,True,506,179,scene0679_00,lamp,6,"['the', 'lamp', 'on', 'the', 'desk', 'next', 'to', 'the', 'television']",nr3d,True,True,True,False,False,True
scene0424_00-book-2-39-51,Facing the television this box books will be on the upper right part of the shelf.,True,620,564,scene0424_00,book,39,"['facing', 'the', 'television', 'this', 'box', 'books', 'will', 'be', 'on', 'the', 'upper', 'right', 'part', 'of', 'the', 'shelf']",nr3d,True,True,True,False,False,True
scene0261_00-light-2-28-29,The light is on the left side of the mirror.,True,114,418,scene0261_00,light,28,"['the', 'light', 'is', 'on', 'the', 'left', 'side', 'of', 'the', 'mirror']",nr3d,True,True,True,False,False,True
scene0127_00-trash_can-2-12-13,"Standing in the middle of the room looking at the trash cans, it's the can on the right",True,16,555,scene0127_00,trash can,12,"['standing', 'in', 'the', 'middle', 'of', 'the', 'room', 'looking', 'at', 'the', 'trash', 'cans', 'it', 'is', 'the', 'can', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0656_00-door-2-38-10,Choose the open door near the wall with the picture over a small desk.,False,308,694,scene0656_00,door,38,"['choose', 'the', 'open', 'door', 'near', 'the', 'wall', 'with', 'the', 'picture', 'over', 'a', 'small', 'desk']",nr3d,True,True,True,False,True,True
scene0341_00-box-2-39-40,A white box with a red box on top of it next to the green couch.,True,273,579,scene0341_00,box,39,"['a', 'white', 'box', 'with', 'a', 'red', 'box', 'on', 'top', 'of', 'it', 'next', 'to', 'the', 'green', 'couch']",nr3d,True,True,True,True,False,True
scene0592_00-table-6-61-32-33-34-59-60,"Facing the doorway, in the quad section of tables, it is the closest one on the right side.",False,648,19,scene0592_00,table,61,"['facing', 'the', 'doorway', 'in', 'the', 'quad', 'section', 'of', 'tables', 'it', 'is', 'the', 'closest', 'one', 'on', 'the', 'right', 'side']",nr3d,True,True,True,False,False,True
scene0555_00-desk-4-10-20-21-31,"the table close to the green wall, but furthest from the kitchen near the brown shelving",True,67,132,scene0555_00,desk,10,"['the', 'table', 'close', 'to', 'the', 'green', 'wall', 'but', 'farthest', 'from', 'the', 'kitchen', 'near', 'the', 'brown', 'shelving']",nr3d,True,True,True,True,False,True
scene0379_00-file_cabinet-2-5-4,It is the tall white filing cabinet in the corner near the door.,True,56,375,scene0379_00,file cabinet,5,"['it', 'is', 'the', 'tall', 'white', 'filing', 'cabinet', 'in', 'the', 'corner', 'near', 'the', 'door']",nr3d,True,True,True,True,True,True
scene0590_00-bag-5-38-34-36-37-41,"Facing the bags in a row on the shelf, its on the left, and is longer/wider than the others.",True,353,342,scene0590_00,bag,38,"['facing', 'the', 'bags', 'in', 'a', 'row', 'on', 'the', 'shelf', 'its', 'on', 'the', 'left', 'and', 'is', 'longer', 'wider', 'than', 'the', 'others']",nr3d,True,True,True,False,True,True
scene0370_00-office_chair-6-0-1-2-3-4-5,the blue rolling chair at the end of the table,True,220,32,scene0370_00,office chair,0,"['the', 'blue', 'rolling', 'chair', 'at', 'the', 'end', 'of', 'the', 'table']",nr3d,True,True,True,True,False,True
scene0703_00-table-4-7-0-8-12,The table is upside down and has a pink item on it (top option),True,67,16,scene0703_00,table,7,"['the', 'table', 'is', 'upside', 'down', 'and', 'has', 'a', 'pink', 'item', 'on', 'it', '(', 'top', 'option', ')']",nr3d,True,True,True,True,False,True
scene0047_00-window-3-38-1-39,Window in the middle of the other two,True,129,429,scene0047_00,window,38,"['window', 'in', 'the', 'middle', 'of', 'the', 'other', 'two']",nr3d,True,True,True,False,False,True
scene0117_00-recycling_bin-4-21-18-19-20,The correct recycling bin is the one by itself.,True,411,264,scene0117_00,recycling bin,21,"['the', 'correct', 'recycling', 'bin', 'is', 'the', 'one', 'by', 'itself']",nr3d,True,True,True,False,False,True
scene0127_00-shelf-2-23-20,"the shelf is located near the window, same side as where the big brown dresser is located",False,694,444,scene0127_00,shelf,23,"['the', 'shelf', 'is', 'located', 'near', 'the', 'window', 'same', 'side', 'as', 'where', 'the', 'big', 'brown', 'dresser', 'is', 'located']",nr3d,True,True,True,True,False,True
scene0202_00-coffee_table-3-11-9-10,The coffee table farthest away from the other two coffee tables,True,596,694,scene0202_00,coffee table,11,"['the', 'coffee', 'table', 'farthest', 'away', 'from', 'the', 'other', 'two', 'coffee', 'tables']",nr3d,True,True,True,False,False,True
scene0492_00-bathroom_stall_door-4-10-11-12-13,The green box is around the door what is wide open against the wall.,False,190,444,scene0492_00,bathroom stall door,10,"['the', 'green', 'box', 'is', 'around', 'the', 'door', 'what', 'is', 'wide', 'open', 'against', 'the', 'wall']",nr3d,True,True,True,True,True,True
scene0525_00-plant-5-62-9-10-11-12,The correct plant is the one in the middle of the other plants.,True,411,709,scene0525_00,plant,62,"['the', 'correct', 'plant', 'is', 'the', 'one', 'in', 'the', 'middle', 'of', 'the', 'other', 'plants']",nr3d,True,True,True,False,False,True
scene0525_00-book-5-54-30-55-59-60,"This book is in a center case, at the top. It is not in the corner.",False,353,706,scene0525_00,book,54,"['this', 'book', 'is', 'in', 'a', 'center', 'case', 'at', 'the', 'top', 'it', 'is', 'not', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True
scene0493_00-table-2-8-9,the table that really small and has no chairs,True,596,596,scene0493_00,table,8,"['the', 'table', 'that', 'really', 'small', 'and', 'has', 'no', 'chairs']",nr3d,True,True,True,False,True,True
scene0310_00-door-2-25-2,Choose the door with hinges and a handle.,True,356,190,scene0310_00,door,25,"['choose', 'the', 'door', 'with', 'hinges', 'and', 'a', 'handle']",nr3d,True,True,False,False,False,True
scene0446_00-towel-2-13-12,the towel hanging on the shower door.,True,98,183,scene0446_00,towel,13,"['the', 'towel', 'hanging', 'on', 'the', 'shower', 'door']",nr3d,True,True,True,False,False,True
scene0654_00-kitchen_cabinets-3-2-10-21,The box that contains the upper cabinets adjacent to the stove hood.,True,176,21,scene0654_00,kitchen cabinets,2,"['the', 'box', 'that', 'contains', 'the', 'upper', 'cabinets', 'adjacent', 'to', 'the', 'stove', 'hood']",nr3d,True,True,True,False,False,True
scene0191_00-whiteboard-2-14-12,The whiteboard that's against the wall,True,658,610,scene0191_00,whiteboard,14,"['the', 'whiteboard', 'that', 'is', 'against', 'the', 'wall']",nr3d,True,True,True,False,False,True
scene0619_00-box-4-15-14-18-19,"Of the floor level boxes, it's the middle one [brown Amazon smile box]",True,353,705,scene0619_00,box,15,"['of', 'the', 'floor', 'level', 'boxes', 'it', 'is', 'the', 'middle', 'one', '[', 'brown', 'amazon', 'smile', 'box', ']']",nr3d,True,True,True,True,False,True
scene0484_00-couch-2-3-2,"When facing the checked rug, chose the couch on the left.",True,308,353,scene0484_00,couch,3,"['when', 'facing', 'the', 'checked', 'rug', 'chose', 'the', 'couch', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0431_00-window-2-21-20,The larger of the windows.,True,564,353,scene0431_00,window,21,"['the', 'larger', 'of', 'the', 'windows']",nr3d,True,True,False,False,True,True
scene0363_00-table-3-3-0-18,the side table next to an armchair and the wall,True,26,29,scene0363_00,table,3,"['the', 'side', 'table', 'next', 'to', 'an', 'armchair', 'and', 'the', 'wall']",nr3d,True,True,True,False,False,True
scene0560_00-window-2-10-24,The window above the door.,False,16,534,scene0560_00,window,10,"['the', 'window', 'above', 'the', 'door']",nr3d,True,True,True,False,False,True
scene0082_00-table-4-9-7-8-10,The table not in the diagonal row of tables.,True,564,714,scene0082_00,table,9,"['the', 'table', 'not', 'in', 'the', 'diagonal', 'row', 'of', 'tables']",nr3d,True,True,True,False,False,True
scene0400_00-trash_can-2-8-22,"By the HVAC unit to the left hand side of the desk, 2nd trash can behind the chair",True,107,7,scene0400_00,trash can,8,"['by', 'the', 'hvac', 'unit', 'to', 'the', 'left', 'hand', 'side', 'of', 'the', 'desk', 'second', 'trash', 'can', 'behind', 'the', 'chair']",nr3d,True,True,True,False,False,True
scene0582_00-box-3-1-41-48,"Facing the window, the box closest to the window.",True,648,644,scene0582_00,box,1,"['facing', 'the', 'window', 'the', 'box', 'closest', 'to', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0449_00-toilet_paper-2-11-14,"The toilet paper on the corner of the sink, not the paper behind the toilet.",True,656,1,scene0449_00,toilet paper,11,"['the', 'toilet', 'paper', 'on', 'the', 'corner', 'of', 'the', 'sink', 'not', 'the', 'paper', 'behind', 'the', 'toilet']",nr3d,True,True,True,False,False,True
scene0051_00-chair-2-25-26,"The Brown chair, it is directly in front of the monitor.",True,374,375,scene0051_00,chair,25,"['the', 'brown', 'chair', 'it', 'is', 'directly', 'in', 'front', 'of', 'the', 'monitor']",nr3d,True,True,True,True,False,True
scene0163_00-table-2-11-12,The table in the center of the room.,True,375,596,scene0163_00,table,11,"['the', 'table', 'in', 'the', 'center', 'of', 'the', 'room']",nr3d,True,True,True,False,False,True
scene0394_00-plant-6-0-23-43-60-68-81,large plant to the left of the bed.,True,94,257,scene0394_00,plant,0,"['large', 'plant', 'to', 'the', 'left', 'of', 'the', 'bed']",nr3d,True,True,True,False,True,True
scene0305_00-cabinet-6-13-14-16-23-24-31,the cabinet is the long one in front of the desks,True,127,702,scene0305_00,cabinet,13,"['the', 'cabinet', 'is', 'the', 'long', 'one', 'in', 'front', 'of', 'the', 'desks']",nr3d,True,True,True,False,True,True
scene0322_00-chair-5-6-2-3-4-5,The correct chair is white.,True,411,353,scene0322_00,chair,6,"['the', 'correct', 'chair', 'is', 'white']",nr3d,True,True,False,True,False,True
scene0468_00-office_chair-2-26-15,"Facing the window, it is the chair on the right.",True,56,589,scene0468_00,office chair,26,"['facing', 'the', 'window', 'it', 'is', 'the', 'chair', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0270_00-bed-2-0-1,the bed without the pillow in front,True,648,596,scene0270_00,bed,0,"['the', 'bed', 'without', 'the', 'pillow', 'in', 'front']",nr3d,True,True,True,False,False,True
scene0673_00-box-6-2-0-1-5-19-75,white box with a pair of black shoes directly in front of it.,False,94,183,scene0673_00,box,2,"['white', 'box', 'with', 'a', 'pair', 'of', 'black', 'shoes', 'directly', 'in', 'front', 'of', 'it']",nr3d,True,True,True,True,False,True
scene0310_00-kitchen_cabinet-2-26-4,The lower kitchen cabinets on the opposite side of the sink.,True,373,534,scene0310_00,kitchen cabinet,26,"['the', 'lower', 'kitchen', 'cabinets', 'on', 'the', 'opposite', 'side', 'of', 'the', 'sink']",nr3d,True,True,True,False,False,True
scene0331_00-dresser-2-63-27,dresser is under the bed with the white pillows on it,True,629,585,scene0331_00,dresser,63,"['dresser', 'is', 'under', 'the', 'bed', 'with', 'the', 'white', 'pillows', 'on', 'it']",nr3d,True,True,True,True,False,True
scene0486_00-coffee_maker-5-27-24-25-26-42,It is the smaller of the two coffee makers next to the refrigerator.,True,179,371,scene0486_00,coffee maker,27,"['it', 'is', 'the', 'smaller', 'of', 'the', 'two', 'coffee', 'makers', 'next', 'to', 'the', 'refrigerator']",nr3d,True,True,True,False,True,True
scene0211_00-box-6-21-18-19-20-29-38,Box on bookshelf next to wall and door.,True,609,547,scene0211_00,box,21,"['box', 'on', 'bookshelf', 'next', 'to', 'wall', 'and', 'door']",nr3d,True,True,True,False,False,True
scene0569_00-keyboard-2-18-17,the keyboard to the right closest to the door,True,220,321,scene0569_00,keyboard,18,"['the', 'keyboard', 'to', 'the', 'right', 'closest', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True
scene0280_00-shelf-2-2-7,the shelf containing blue boxes,True,220,645,scene0280_00,shelf,2,"['the', 'shelf', 'containing', 'blue', 'boxes']",nr3d,True,True,True,True,False,True
scene0656_00-books-2-32-35,Book on the very bottom,True,129,132,scene0656_00,books,32,"['book', 'on', 'the', 'very', 'bottom']",nr3d,True,True,True,False,False,True
scene0394_00-picture-6-34-35-36-41-63-79,"There are 3 hanging pictures on the wall in a small room in a vertical row, you need to select the top picture.",True,254,595,scene0394_00,picture,34,"['there', 'are', 'three', 'hanging', 'pictures', 'on', 'the', 'wall', 'in', 'a', 'small', 'room', 'in', 'a', 'vertical', 'row', 'you', 'need', 'to', 'select', 'the', 'top', 'picture']",nr3d,True,True,True,False,True,True
scene0419_00-pillow-6-26-21-23-24-25-36,"Of the pillows on the short part of the L shaped couch, it is the pillow closest to being in the corner.",True,111,401,scene0419_00,pillow,26,"['of', 'the', 'pillows', 'on', 'the', 'short', 'part', 'of', 'the', 'l', 'shaped', 'couch', 'it', 'is', 'the', 'pillow', 'closest', 'to', 'being', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True
scene0481_00-table-3-9-10-11,the table with 6 chairs and only white papers on it,True,534,670,scene0481_00,table,9,"['the', 'table', 'with', 'six', 'chairs', 'and', 'only', 'white', 'papers', 'on', 'it']",nr3d,True,True,True,True,False,True
scene0247_00-couch-2-37-38,The couch closest to the kitchen.,True,564,119,scene0247_00,couch,37,"['the', 'couch', 'closest', 'to', 'the', 'kitchen']",nr3d,True,True,True,False,False,True
scene0464_00-mouse-2-20-18,The mouse on the black table.,True,329,49,scene0464_00,mouse,20,"['the', 'mouse', 'on', 'the', 'black', 'table']",nr3d,True,True,True,True,False,True
scene0515_00-shoes-3-32-30-31,shoes on floor closest to the bed,True,162,429,scene0515_00,shoes,32,"['shoes', 'on', 'floor', 'closest', 'to', 'the', 'bed']",nr3d,True,True,True,False,False,True
scene0312_00-couch-3-2-3-4,Choose the 3-seater couch.,True,469,356,scene0312_00,couch,2,"['choose', 'the', 'three', 'seater', 'couch']",nr3d,True,True,True,False,False,True
scene0331_00-picture-5-12-10-11-22-31,white and red picture highest up on the wall,True,286,429,scene0331_00,picture,12,"['white', 'and', 'red', 'picture', 'highest', 'up', 'on', 'the', 'wall']",nr3d,True,True,True,True,False,True
scene0528_00-chair-4-3-0-1-2,"If you face all the chairs from the other side of the table, it is the one furthest left.",True,56,596,scene0528_00,chair,3,"['if', 'you', 'face', 'all', 'the', 'chairs', 'from', 'the', 'other', 'side', 'of', 'the', 'table', 'it', 'is', 'the', 'one', 'farthest', 'left']",nr3d,True,True,True,False,False,True
scene0000_00-stool-4-30-28-29-31,"Facing the stools, the stool closest to the wall.",True,564,617,scene0000_00,stool,30,"['facing', 'the', 'stools', 'the', 'stool', 'closest', 'to', 'the', 'wall']",nr3d,True,True,True,False,False,True
scene0482_00-box-2-7-8,Longer of the two boxes,True,175,132,scene0482_00,box,7,"['longer', 'of', 'the', 'two', 'boxes']",nr3d,True,True,True,False,True,True
scene0110_00-wardrobe_closet-2-25-3,"Looking towards the open door, there are two wooden wardrobe closets. Select the one on the right side.",True,599,145,scene0110_00,wardrobe closet,25,"['looking', 'towards', 'the', 'open', 'door', 'there', 'are', 'two', 'wooden', 'wardrobe', 'closets', 'select', 'the', 'one', 'on', 'the', 'right', 'side']",nr3d,True,True,True,False,False,True
scene0561_00-door-6-4-3-5-7-8-23,The open door on the right,True,562,650,scene0561_00,door,4,"['the', 'open', 'door', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0059_00-table-2-6-7,The correct table is in the middle of the room.,True,411,596,scene0059_00,table,6,"['the', 'correct', 'table', 'is', 'in', 'the', 'middle', 'of', 'the', 'room']",nr3d,True,True,True,False,False,True
scene0619_00-shelf-2-9-4,The shelf is in the corner of the room.,True,56,280,scene0619_00,shelf,9,"['the', 'shelf', 'is', 'in', 'the', 'corner', 'of', 'the', 'room']",nr3d,True,True,True,False,False,True
scene0254_00-paper_towel_dispenser-2-30-24,If you are using the sinks its the paper towel dispenser on the right,True,596,595,scene0254_00,paper towel dispenser,30,"['if', 'you', 'are', 'using', 'the', 'sinks', 'its', 'the', 'paper', 'towel', 'dispenser', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0280_00-window-2-17-19,Window near the bed with a light blue bedspread next to it.,True,330,596,scene0280_00,window,17,"['window', 'near', 'the', 'bed', 'with', 'a', 'light', 'blue', 'bedspread', 'next', 'to', 'it']",nr3d,True,True,True,True,False,True
scene0590_00-pillow-4-51-17-52-53,The pillow close to the window.,True,596,704,scene0590_00,pillow,51,"['the', 'pillow', 'close', 'to', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0443_00-chair-3-6-7-8,the black chair next to the red one,False,127,543,scene0443_00,chair,6,"['the', 'black', 'chair', 'next', 'to', 'the', 'red', 'one']",nr3d,True,True,True,True,False,True
scene0110_00-radiator-2-17-19,The radiator in front of door,True,562,471,scene0110_00,radiator,17,"['the', 'radiator', 'in', 'front', 'of', 'door']",nr3d,True,True,True,False,False,True
scene0114_00-chair-4-5-2-3-4,Choose the chair fully pushed into the desk.,True,85,706,scene0114_00,chair,5,"['choose', 'the', 'chair', 'fully', 'pushed', 'into', 'the', 'desk']",nr3d,True,True,True,False,False,True
scene0323_00-trash_can-2-2-15,The trash can directly to the left of the fridge.,True,66,596,scene0323_00,trash can,2,"['the', 'trash', 'can', 'directly', 'to', 'the', 'left', 'of', 'the', 'fridge']",nr3d,True,True,True,False,False,True
scene0206_00-chair-5-4-2-3-5-31,Choose the chair that is sitting alone in front of a wall of shelves.,True,263,645,scene0206_00,chair,4,"['choose', 'the', 'chair', 'that', 'is', 'sitting', 'alone', 'in', 'front', 'of', 'a', 'wall', 'of', 'shelves']",nr3d,True,True,True,False,False,True
scene0630_00-desk-3-28-26-29,The correct desk is smaller and in the middle of the other two desks.,True,411,714,scene0630_00,desk,28,"['the', 'correct', 'desk', 'is', 'smaller', 'and', 'in', 'the', 'middle', 'of', 'the', 'other', 'two', 'desks']",nr3d,True,True,True,False,True,True
scene0181_00-chair-4-1-2-3-4,The chair at the dining table which is facing the wall and has its back to the kitchen area.,True,717,710,scene0181_00,chair,1,"['the', 'chair', 'at', 'the', 'dining', 'table', 'which', 'is', 'facing', 'the', 'wall', 'and', 'has', 'its', 'back', 'to', 'the', 'kitchen', 'area']",nr3d,True,True,True,False,False,True
scene0367_00-curtain-2-15-13,You want the curtains behind the sofa.,True,700,371,scene0367_00,curtain,15,"['you', 'want', 'the', 'curtains', 'behind', 'the', 'sofa']",nr3d,True,True,True,False,False,True
scene0344_00-table-2-7-5,the oddly shaped table,True,570,645,scene0344_00,table,7,"['the', 'oddly', 'shaped', 'table']",nr3d,True,True,False,False,False,True
scene0175_00-towel-2-4-5,The big towel that is hung up.,True,329,714,scene0175_00,towel,4,"['the', 'big', 'towel', 'that', 'is', 'hung', 'up']",nr3d,True,True,True,False,False,True
scene0480_00-cabinet-2-16-20,cabinet near tall lamp in the corner,True,30,471,scene0480_00,cabinet,16,"['cabinet', 'near', 'tall', 'lamp', 'in', 'the', 'corner']",nr3d,True,True,True,False,True,True
scene0308_00-cabinet-2-3-26,it is the smaller of the two cabinets,True,629,85,scene0308_00,cabinet,3,"['it', 'is', 'the', 'smaller', 'of', 'the', 'two', 'cabinets']",nr3d,True,True,False,False,True,True
scene0298_00-door-2-15-2,choose the dark brown door that has a smaller boundary around it.,True,29,538,scene0298_00,door,15,"['choose', 'the', 'dark', 'brown', 'door', 'that', 'has', 'a', 'smaller', 'boundary', 'around', 'it']",nr3d,True,True,True,True,True,True
scene0006_00-pillow-6-18-10-11-12-13-17,"When standing in the middle of the room looking at the beds, the correct pillow is on the far left in the corner.",True,411,224,scene0006_00,pillow,18,"['when', 'standing', 'in', 'the', 'middle', 'of', 'the', 'room', 'looking', 'at', 'the', 'beds', 'the', 'correct', 'pillow', 'is', 'on', 'the', 'far', 'left', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True
scene0109_00-box-2-11-12,"The taller box, further from the photocopier.",True,322,648,scene0109_00,box,11,"['the', 'taller', 'box', 'farther', 'from', 'the', 'photocopier']",nr3d,True,True,True,False,True,True
scene0024_00-plant-5-52-26-46-51-53,the plant in the middle of the group next to the window,True,220,85,scene0024_00,plant,52,"['the', 'plant', 'in', 'the', 'middle', 'of', 'the', 'group', 'next', 'to', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0521_00-box-2-24-29,The brown box on the floor,True,596,704,scene0521_00,box,24,"['the', 'brown', 'box', 'on', 'the', 'floor']",nr3d,True,True,True,True,False,True
scene0177_00-chair-3-8-7-9,The chair in the corner behind the desk.,True,329,706,scene0177_00,chair,8,"['the', 'chair', 'in', 'the', 'corner', 'behind', 'the', 'desk']",nr3d,True,True,True,False,False,True
scene0501_00-sink-2-37-38,the bathroom sink closest to the toilet,True,694,183,scene0501_00,sink,37,"['the', 'bathroom', 'sink', 'closest', 'to', 'the', 'toilet']",nr3d,True,True,True,False,False,True
scene0505_00-trash_can-2-30-25,"If you are looking at the 2 trashcans, the correct one is on the right",True,215,127,scene0505_00,trash can,30,"['if', 'you', 'are', 'looking', 'at', 'the', 'two', 'trashcans', 'the', 'correct', 'one', 'is', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0197_00-trash_can-3-28-7-8,"The tall trash can on the left, which is closest to the little brown table.",True,324,132,scene0197_00,trash can,28,"['the', 'tall', 'trash', 'can', 'on', 'the', 'left', 'which', 'is', 'closest', 'to', 'the', 'little', 'brown', 'table']",nr3d,True,True,True,True,True,True
scene0469_00-trash_can-2-30-24,The black trash can that is further away from the monitors.,True,646,564,scene0469_00,trash can,30,"['the', 'black', 'trash', 'can', 'that', 'is', 'farther', 'away', 'from', 'the', 'monitors']",nr3d,True,True,True,True,False,True
scene0505_00-desk-6-5-0-1-4-6-37,"From the entryway, the far right desk in the corner.",True,648,353,scene0505_00,desk,5,"['from', 'the', 'entryway', 'the', 'far', 'right', 'desk', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True
scene0705_00-chair-6-2-1-3-4-5-14,"Facing the front of the room, the chair closest to the door and farthest from the window",True,564,353,scene0705_00,chair,2,"['facing', 'the', 'front', 'of', 'the', 'room', 'the', 'chair', 'closest', 'to', 'the', 'door', 'and', 'farthest', 'from', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0309_00-table-2-16-15,When standing in the room facing towards the tables the correct one is on the right. There is a person by it.,True,411,188,scene0309_00,table,16,"['when', 'standing', 'in', 'the', 'room', 'facing', 'towards', 'the', 'tables', 'the', 'correct', 'one', 'is', 'on', 'the', 'right', 'there', 'is', 'a', 'person', 'by', 'it']",nr3d,True,True,True,False,False,True
scene0352_00-picture-4-28-19-26-27,the smaller picture that's closest to the open door.,True,94,596,scene0352_00,picture,28,"['the', 'smaller', 'picture', 'that', 'is', 'closest', 'to', 'the', 'open', 'door']",nr3d,True,True,True,False,True,True
scene0361_00-window-3-8-9-10,"This window is on the left, with a bookshelf extending forward.",True,353,16,scene0361_00,window,8,"['this', 'window', 'is', 'on', 'the', 'left', 'with', 'a', 'bookshelf', 'extending', 'forward']",nr3d,True,True,True,False,False,True
scene0370_00-office_chair-6-3-0-1-2-4-5,"Out of the two chairs side by side, pick the one on the left",True,175,129,scene0370_00,office chair,3,"['out', 'of', 'the', 'two', 'chairs', 'side', 'by', 'side', 'pick', 'the', 'one', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0694_00-pillow-6-29-23-24-28-31-32,"the corner table in the sofas, select the cushion on your left next to that table",True,175,132,scene0694_00,pillow,29,"['the', 'corner', 'table', 'in', 'the', 'sofas', 'select', 'the', 'cushion', 'on', 'your', 'left', 'next', 'to', 'that', 'table']",nr3d,True,True,True,False,False,True
scene0614_00-office_chair-4-1-0-2-3,It is the only chair pushed under a desk.,False,56,553,scene0614_00,office chair,1,"['it', 'is', 'the', 'only', 'chair', 'pushed', 'under', 'a', 'desk']",nr3d,True,True,True,False,False,True
scene0603_00-monitor-2-29-44,The monitor that is nearest the bookcase.,True,0,645,scene0603_00,monitor,29,"['the', 'monitor', 'that', 'is', 'nearest', 'the', 'bookcase']",nr3d,True,True,True,False,False,True
scene0234_00-couch-2-9-3,"The couch with no back, by the plant.",True,528,379,scene0234_00,couch,9,"['the', 'couch', 'with', 'no', 'back', 'by', 'the', 'plant']",nr3d,True,True,True,False,False,True
scene0650_00-table-3-1-12-14,The square shaped table that is in the corner of the room nest to the wall.,True,344,192,scene0650_00,table,1,"['the', 'square', 'shaped', 'table', 'that', 'is', 'in', 'the', 'corner', 'of', 'the', 'room', 'nest', 'to', 'the', 'wall']",nr3d,True,True,True,False,True,True
scene0592_00-table-6-61-32-33-34-59-60,four tables in the middle. select the one that faces towards the doors top right,False,175,644,scene0592_00,table,61,"['four', 'tables', 'in', 'the', 'middle', 'select', 'the', 'one', 'that', 'faces', 'towards', 'the', 'doors', 'top', 'right']",nr3d,True,True,True,False,False,True
scene0646_00-door-2-17-18,door next to the keyboard,True,668,322,scene0646_00,door,17,"['door', 'next', 'to', 'the', 'keyboard']",nr3d,True,True,False,False,False,True
scene0706_00-box-2-25-26,"This box is on top of a tall cabinet, immediately left of another box. A window is on the side where this box is.",True,353,132,scene0706_00,box,25,"['this', 'box', 'is', 'on', 'top', 'of', 'a', 'tall', 'cabinet', 'immediately', 'left', 'of', 'another', 'box', 'a', 'window', 'is', 'on', 'the', 'side', 'where', 'this', 'box', 'is']",nr3d,True,True,True,False,True,True
scene0177_00-desk-2-21-0,"Facing the window, the desk on the right.",True,564,247,scene0177_00,desk,21,"['facing', 'the', 'window', 'the', 'desk', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0178_00-bed-2-14-13,The bed with the man in the blue shirt on it,True,570,412,scene0178_00,bed,14,"['the', 'bed', 'with', 'the', 'man', 'in', 'the', 'blue', 'shirt', 'on', 'it']",nr3d,True,True,True,True,False,True
scene0189_00-bench-6-25-1-2-3-4-6,"If you face the red wall with the white rectangles, there are six benches, and you want the left-most one.",True,219,199,scene0189_00,bench,25,"['if', 'you', 'face', 'the', 'red', 'wall', 'with', 'the', 'white', 'rectangles', 'there', 'are', 'six', 'benches', 'and', 'you', 'want', 'the', 'left', 'most', 'one']",nr3d,True,True,True,True,False,True
scene0604_00-chair-2-2-3,Face the couch and walk to the seat on the right next to it.,True,491,562,scene0604_00,chair,2,"['face', 'the', 'couch', 'and', 'walk', 'to', 'the', 'seat', 'on', 'the', 'right', 'next', 'to', 'it']",nr3d,True,True,True,False,False,True
scene0395_00-telephone-2-30-24,The telephone located to the left of a computer monitor.,True,468,260,scene0395_00,telephone,30,"['the', 'telephone', 'located', 'to', 'the', 'left', 'of', 'a', 'computer', 'monitor']",nr3d,True,True,True,False,False,True
scene0059_00-couch-3-0-1-2,The wooden and cloth couch closest to the white mini-fridge.,True,322,595,scene0059_00,couch,0,"['the', 'wooden', 'and', 'cloth', 'couch', 'closest', 'to', 'the', 'white', 'mini', 'fridge']",nr3d,True,True,True,True,False,True
scene0140_00-door-2-34-40,The doorway closest to the two trash cans,True,67,339,scene0140_00,door,34,"['the', 'doorway', 'closest', 'to', 'the', 'two', 'trash', 'cans']",nr3d,True,True,True,False,False,True
scene0504_00-shelf-3-20-4-24,shelf under the loft bed.,True,94,163,scene0504_00,shelf,20,"['shelf', 'under', 'the', 'loft', 'bed']",nr3d,True,True,True,False,False,True
