scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train
scene0002_01,59,[58],select the table that is under the plant,scene0002_01-table-2-59-58,vertical,below,table,['plant'],[3],"['select', 'the', 'table', 'that', 'is', 'under', 'the', 'plant']",sr3d,True,True,True
scene0002_01,53,[52],select the radiator that is under the lamp,scene0002_01-radiator-2-53-52,vertical,below,radiator,['lamp'],[22],"['select', 'the', 'radiator', 'that', 'is', 'under', 'the', 'lamp']",sr3d,True,True,True
scene0002_01,53,[52],the radiator that is below the lamp,scene0002_01-radiator-2-53-52,vertical,below,radiator,['lamp'],[22],"['the', 'radiator', 'that', 'is', 'below', 'the', 'lamp']",sr3d,True,True,True
scene0002_01,4,[3],find the plant that is above the fireplace,scene0002_01-plant-2-4-3,vertical,above,plant,['fireplace'],[29],"['find', 'the', 'plant', 'that', 'is', 'above', 'the', 'fireplace']",sr3d,True,True,True
scene0002_01,4,[3],choose the plant that is over the fireplace,scene0002_01-plant-2-4-3,vertical,above,plant,['fireplace'],[29],"['choose', 'the', 'plant', 'that', 'is', 'over', 'the', 'fireplace']",sr3d,True,True,True
scene0002_01,57,[22],choose the lamp that is over the tv stand,scene0002_01-lamp-2-57-22,vertical,above,lamp,['tv stand'],[30],"['choose', 'the', 'lamp', 'that', 'is', 'over', 'the', 'tv', 'stand']",sr3d,True,True,True
scene0002_01,57,[22],find the lamp that is above the tv stand,scene0002_01-lamp-2-57-22,vertical,above,lamp,['tv stand'],[30],"['find', 'the', 'lamp', 'that', 'is', 'above', 'the', 'tv', 'stand']",sr3d,True,True,True
scene0002_01,22,[57],select the lamp that is over the radiator,scene0002_01-lamp-2-22-57,vertical,above,lamp,['radiator'],[53],"['select', 'the', 'lamp', 'that', 'is', 'over', 'the', 'radiator']",sr3d,True,True,True
scene0002_01,22,[57],choose the lamp that is above the radiator,scene0002_01-lamp-2-22-57,vertical,above,lamp,['radiator'],[53],"['choose', 'the', 'lamp', 'that', 'is', 'above', 'the', 'radiator']",sr3d,True,True,True
scene0002_01,57,[22],select the lamp that is over the coffee table,scene0002_01-lamp-2-57-22,vertical,above,lamp,['coffee table'],[56],"['select', 'the', 'lamp', 'that', 'is', 'over', 'the', 'coffee', 'table']",sr3d,True,True,True
scene0002_01,57,[22],choose the lamp that is over the coffee table,scene0002_01-lamp-2-57-22,vertical,above,lamp,['coffee table'],[56],"['choose', 'the', 'lamp', 'that', 'is', 'over', 'the', 'coffee', 'table']",sr3d,True,True,True
scene0002_01,3,[4],find the plant that is over the table,scene0002_01-plant-2-3-4,vertical,above,plant,['table'],[59],"['find', 'the', 'plant', 'that', 'is', 'over', 'the', 'table']",sr3d,True,True,True
scene0002_01,3,[4],select the plant that is over the table,scene0002_01-plant-2-3-4,vertical,above,plant,['table'],[59],"['select', 'the', 'plant', 'that', 'is', 'over', 'the', 'table']",sr3d,True,True,True
scene0142_01,17,"[16, 38]",find the file cabinet that is below the window,scene0142_01-file_cabinet-3-17-16-38,vertical,below,file cabinet,['window'],[0],"['find', 'the', 'file', 'cabinet', 'that', 'is', 'below', 'the', 'window']",sr3d,True,True,True
scene0142_01,17,"[16, 38]",choose the file cabinet that is under the window,scene0142_01-file_cabinet-3-17-16-38,vertical,below,file cabinet,['window'],[0],"['choose', 'the', 'file', 'cabinet', 'that', 'is', 'under', 'the', 'window']",sr3d,True,True,True
scene0142_01,0,"[4, 5, 43]",choose the window that is above the file cabinet,scene0142_01-window-4-0-4-5-43,vertical,above,window,['file cabinet'],[17],"['choose', 'the', 'window', 'that', 'is', 'above', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0142_01,0,"[4, 5, 43]",find the window that is over the file cabinet,scene0142_01-window-4-0-4-5-43,vertical,above,window,['file cabinet'],[17],"['find', 'the', 'window', 'that', 'is', 'over', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0142_01,34,"[8, 35]",the box that is beneath the stool,scene0142_01-box-3-34-8-35,vertical,below,box,['stool'],[33],"['the', 'box', 'that', 'is', 'beneath', 'the', 'stool']",sr3d,True,True,True
scene0142_01,34,"[8, 35]",find the box that is below the stool,scene0142_01-box-3-34-8-35,vertical,below,box,['stool'],[33],"['find', 'the', 'box', 'that', 'is', 'below', 'the', 'stool']",sr3d,True,True,True
scene0142_01,31,"[6, 28, 29, 30, 32]",the desk that is underneath the shelf,scene0142_01-desk-6-31-6-28-29-30-32,vertical,below,desk,['shelf'],[37],"['the', 'desk', 'that', 'is', 'underneath', 'the', 'shelf']",sr3d,True,True,True
scene0142_01,31,"[6, 28, 29, 30, 32]",find the desk that is below the shelf,scene0142_01-desk-6-31-6-28-29-30-32,vertical,below,desk,['shelf'],[37],"['find', 'the', 'desk', 'that', 'is', 'below', 'the', 'shelf']",sr3d,True,True,True
scene0142_01,18,"[9, 19, 20, 21]",find the monitor that is underneath the shelf,scene0142_01-monitor-5-18-9-19-20-21,vertical,below,monitor,['shelf'],[37],"['find', 'the', 'monitor', 'that', 'is', 'underneath', 'the', 'shelf']",sr3d,True,True,True
scene0142_01,18,"[9, 19, 20, 21]",the monitor that is under the shelf,scene0142_01-monitor-5-18-9-19-20-21,vertical,below,monitor,['shelf'],[37],"['the', 'monitor', 'that', 'is', 'under', 'the', 'shelf']",sr3d,True,True,True
scene0348_02,6,"[3, 5]",select the kitchen cabinets that are over the stove,scene0348_02-kitchen_cabinets-3-6-3-5,vertical,above,kitchen cabinets,['stove'],[8],"['select', 'the', 'kitchen', 'cabinets', 'that', 'are', 'over', 'the', 'stove']",sr3d,True,True,True
scene0348_02,6,"[3, 5]",the kitchen cabinets that are above the stove,scene0348_02-kitchen_cabinets-3-6-3-5,vertical,above,kitchen cabinets,['stove'],[8],"['the', 'kitchen', 'cabinets', 'that', 'are', 'above', 'the', 'stove']",sr3d,True,True,True
scene0348_02,6,"[3, 5]",choose the kitchen cabinets that are above the sink,scene0348_02-kitchen_cabinets-3-6-3-5,vertical,above,kitchen cabinets,['sink'],[10],"['choose', 'the', 'kitchen', 'cabinets', 'that', 'are', 'above', 'the', 'sink']",sr3d,True,True,True
scene0348_02,6,"[3, 5]",find the kitchen cabinets that are over the sink,scene0348_02-kitchen_cabinets-3-6-3-5,vertical,above,kitchen cabinets,['sink'],[10],"['find', 'the', 'kitchen', 'cabinets', 'that', 'are', 'over', 'the', 'sink']",sr3d,True,True,True
scene0331_01,52,"[6, 7]",select the shelf that is under the clothes,scene0331_01-shelf-3-52-6-7,vertical,below,shelf,['clothes'],[4],"['select', 'the', 'shelf', 'that', 'is', 'under', 'the', 'clothes']",sr3d,True,True,True
scene0331_01,52,"[6, 7]",find the shelf that is under the clothes,scene0331_01-shelf-3-52-6-7,vertical,below,shelf,['clothes'],[4],"['find', 'the', 'shelf', 'that', 'is', 'under', 'the', 'clothes']",sr3d,True,True,True
scene0331_01,58,"[44, 62, 63]",the box that is under the shelf,scene0331_01-box-4-58-44-62-63,vertical,below,box,['shelf'],[7],"['the', 'box', 'that', 'is', 'under', 'the', 'shelf']",sr3d,True,True,True
scene0331_01,58,"[44, 62, 63]",the box that is beneath the shelf,scene0331_01-box-4-58-44-62-63,vertical,below,box,['shelf'],[7],"['the', 'box', 'that', 'is', 'beneath', 'the', 'shelf']",sr3d,True,True,True
scene0331_01,76,[43],choose the dresser that is underneath the pillow,scene0331_01-dresser-2-76-43,vertical,below,dresser,['pillow'],[13],"['choose', 'the', 'dresser', 'that', 'is', 'underneath', 'the', 'pillow']",sr3d,True,True,True
scene0331_01,76,[43],select the dresser that is underneath the pillow,scene0331_01-dresser-2-76-43,vertical,below,dresser,['pillow'],[13],"['select', 'the', 'dresser', 'that', 'is', 'underneath', 'the', 'pillow']",sr3d,True,True,True
scene0331_01,0,[1],choose the desk that is beneath the pillow,scene0331_01-desk-2-0-1,vertical,below,desk,['pillow'],[19],"['choose', 'the', 'desk', 'that', 'is', 'beneath', 'the', 'pillow']",sr3d,True,True,True
scene0331_01,0,[1],find the desk that is below the pillow,scene0331_01-desk-2-0-1,vertical,below,desk,['pillow'],[19],"['find', 'the', 'desk', 'that', 'is', 'below', 'the', 'pillow']",sr3d,True,True,True
scene0331_01,1,[0],select the desk that is under the book,scene0331_01-desk-2-1-0,vertical,below,desk,['book'],[39],"['select', 'the', 'desk', 'that', 'is', 'under', 'the', 'book']",sr3d,True,True,True
scene0331_01,1,[0],find the desk that is below the book,scene0331_01-desk-2-1-0,vertical,below,desk,['book'],[39],"['find', 'the', 'desk', 'that', 'is', 'below', 'the', 'book']",sr3d,True,True,True
scene0331_01,58,"[44, 62, 63]",choose the box that is under the book,scene0331_01-box-4-58-44-62-63,vertical,below,box,['book'],[39],"['choose', 'the', 'box', 'that', 'is', 'under', 'the', 'book']",sr3d,True,True,True
scene0331_01,58,"[44, 62, 63]",find the box that is below the book,scene0331_01-box-4-58-44-62-63,vertical,below,box,['book'],[39],"['find', 'the', 'box', 'that', 'is', 'below', 'the', 'book']",sr3d,True,True,True
scene0331_01,7,"[6, 52]",the shelf that is over the box,scene0331_01-shelf-3-7-6-52,vertical,above,shelf,['box'],[58],"['the', 'shelf', 'that', 'is', 'over', 'the', 'box']",sr3d,True,True,True
scene0331_01,7,"[6, 52]",select the shelf that is over the box,scene0331_01-shelf-3-7-6-52,vertical,above,shelf,['box'],[58],"['select', 'the', 'shelf', 'that', 'is', 'over', 'the', 'box']",sr3d,True,True,True
scene0331_01,1,[0],the desk that is under the bag,scene0331_01-desk-2-1-0,vertical,below,desk,['bag'],[51],"['the', 'desk', 'that', 'is', 'under', 'the', 'bag']",sr3d,True,True,True
scene0331_01,1,[0],find the desk that is under the bag,scene0331_01-desk-2-1-0,vertical,below,desk,['bag'],[51],"['find', 'the', 'desk', 'that', 'is', 'under', 'the', 'bag']",sr3d,True,True,True
scene0271_01,30,"[24, 34]",select the picture that is over the dresser,scene0271_01-picture-3-30-24-34,vertical,above,picture,['dresser'],[9],"['select', 'the', 'picture', 'that', 'is', 'over', 'the', 'dresser']",sr3d,True,True,True
scene0271_01,30,"[24, 34]",choose the picture that is over the dresser,scene0271_01-picture-3-30-24-34,vertical,above,picture,['dresser'],[9],"['choose', 'the', 'picture', 'that', 'is', 'over', 'the', 'dresser']",sr3d,True,True,True
scene0271_01,30,"[24, 34]",choose the picture that is above the backpack,scene0271_01-picture-3-30-24-34,vertical,above,picture,['backpack'],[13],"['choose', 'the', 'picture', 'that', 'is', 'above', 'the', 'backpack']",sr3d,True,True,True
scene0271_01,30,"[24, 34]",find the picture that is above the backpack,scene0271_01-picture-3-30-24-34,vertical,above,picture,['backpack'],[13],"['find', 'the', 'picture', 'that', 'is', 'above', 'the', 'backpack']",sr3d,True,True,True
scene0271_01,24,"[30, 34]",select the picture that is over the trash can,scene0271_01-picture-3-24-30-34,vertical,above,picture,['trash can'],[22],"['select', 'the', 'picture', 'that', 'is', 'over', 'the', 'trash', 'can']",sr3d,True,True,True
scene0271_01,24,"[30, 34]",select the picture that is above the trash can,scene0271_01-picture-3-24-30-34,vertical,above,picture,['trash can'],[22],"['select', 'the', 'picture', 'that', 'is', 'above', 'the', 'trash', 'can']",sr3d,True,True,True
scene0271_01,13,[27],the backpack that is beneath the picture,scene0271_01-backpack-2-13-27,vertical,below,backpack,['picture'],[30],"['the', 'backpack', 'that', 'is', 'beneath', 'the', 'picture']",sr3d,True,True,True
scene0271_01,13,[27],the backpack that is underneath the picture,scene0271_01-backpack-2-13-27,vertical,below,backpack,['picture'],[30],"['the', 'backpack', 'that', 'is', 'underneath', 'the', 'picture']",sr3d,True,True,True
scene0271_01,30,"[24, 34]",select the picture that is above the plant,scene0271_01-picture-3-30-24-34,vertical,above,picture,['plant'],[29],"['select', 'the', 'picture', 'that', 'is', 'above', 'the', 'plant']",sr3d,True,True,True
scene0271_01,30,"[24, 34]",find the picture that is over the plant,scene0271_01-picture-3-30-24-34,vertical,above,picture,['plant'],[29],"['find', 'the', 'picture', 'that', 'is', 'over', 'the', 'plant']",sr3d,True,True,True
scene0220_01,26,[27],select the window that is above the kitchen counter,scene0220_01-window-2-26-27,vertical,above,window,['kitchen counter'],[7],"['select', 'the', 'window', 'that', 'is', 'above', 'the', 'kitchen', 'counter']",sr3d,True,True,True
scene0220_01,26,[27],choose the window that is above the kitchen counter,scene0220_01-window-2-26-27,vertical,above,window,['kitchen counter'],[7],"['choose', 'the', 'window', 'that', 'is', 'above', 'the', 'kitchen', 'counter']",sr3d,True,True,True
scene0220_01,27,[26],select the window that is above the sink,scene0220_01-window-2-27-26,vertical,above,window,['sink'],[25],"['select', 'the', 'window', 'that', 'is', 'above', 'the', 'sink']",sr3d,True,True,True
scene0220_01,27,[26],the window that is above the sink,scene0220_01-window-2-27-26,vertical,above,window,['sink'],[25],"['the', 'window', 'that', 'is', 'above', 'the', 'sink']",sr3d,True,True,True
scene0220_01,7,[33],select the kitchen counter that is beneath the window,scene0220_01-kitchen_counter-2-7-33,vertical,below,kitchen counter,['window'],[26],"['select', 'the', 'kitchen', 'counter', 'that', 'is', 'beneath', 'the', 'window']",sr3d,True,True,True
scene0220_01,7,[33],choose the kitchen counter that is underneath the window,scene0220_01-kitchen_counter-2-7-33,vertical,below,kitchen counter,['window'],[26],"['choose', 'the', 'kitchen', 'counter', 'that', 'is', 'underneath', 'the', 'window']",sr3d,True,True,True
scene0220_01,18,[17],choose the trash can that is below the blinds,scene0220_01-trash_can-2-18-17,vertical,below,trash can,['blinds'],[58],"['choose', 'the', 'trash', 'can', 'that', 'is', 'below', 'the', 'blinds']",sr3d,True,True,True
scene0220_01,18,[17],the trash can that is underneath the blinds,scene0220_01-trash_can-2-18-17,vertical,below,trash can,['blinds'],[58],"['the', 'trash', 'can', 'that', 'is', 'underneath', 'the', 'blinds']",sr3d,True,True,True
scene0214_00,12,"[9, 34]",select the kitchen cabinets that are above the bottle,scene0214_00-kitchen_cabinets-3-12-9-34,vertical,above,kitchen cabinets,['bottle'],[2],"['select', 'the', 'kitchen', 'cabinets', 'that', 'are', 'above', 'the', 'bottle']",sr3d,True,True,True
scene0214_00,12,"[9, 34]",find the kitchen cabinets that are over the bottle,scene0214_00-kitchen_cabinets-3-12-9-34,vertical,above,kitchen cabinets,['bottle'],[2],"['find', 'the', 'kitchen', 'cabinets', 'that', 'are', 'over', 'the', 'bottle']",sr3d,True,True,True
scene0214_00,12,"[9, 34]",find the kitchen cabinets that are over the sink,scene0214_00-kitchen_cabinets-3-12-9-34,vertical,above,kitchen cabinets,['sink'],[6],"['find', 'the', 'kitchen', 'cabinets', 'that', 'are', 'over', 'the', 'sink']",sr3d,True,True,True
scene0214_00,12,"[9, 34]",choose the kitchen cabinets that are above the sink,scene0214_00-kitchen_cabinets-3-12-9-34,vertical,above,kitchen cabinets,['sink'],[6],"['choose', 'the', 'kitchen', 'cabinets', 'that', 'are', 'above', 'the', 'sink']",sr3d,True,True,True
scene0214_00,6,[17],select the sink that is under the kitchen cabinets,scene0214_00-sink-2-6-17,vertical,below,sink,['kitchen cabinets'],[12],"['select', 'the', 'sink', 'that', 'is', 'under', 'the', 'kitchen', 'cabinets']",sr3d,True,True,True
scene0214_00,6,[17],the sink that is beneath the kitchen cabinets,scene0214_00-sink-2-6-17,vertical,below,sink,['kitchen cabinets'],[12],"['the', 'sink', 'that', 'is', 'beneath', 'the', 'kitchen', 'cabinets']",sr3d,True,True,True
scene0214_01,5,[6],the sink that is under the light,scene0214_01-sink-2-5-6,vertical,below,sink,['light'],[17],"['the', 'sink', 'that', 'is', 'under', 'the', 'light']",sr3d,True,True,True
scene0214_01,5,[6],select the sink that is under the light,scene0214_01-sink-2-5-6,vertical,below,sink,['light'],[17],"['select', 'the', 'sink', 'that', 'is', 'under', 'the', 'light']",sr3d,True,True,True
scene0214_01,5,[6],find the sink that is over the trash can,scene0214_01-sink-2-5-6,vertical,above,sink,['trash can'],[19],"['find', 'the', 'sink', 'that', 'is', 'over', 'the', 'trash', 'can']",sr3d,True,True,True
scene0214_01,5,[6],the sink that is above the trash can,scene0214_01-sink-2-5-6,vertical,above,sink,['trash can'],[19],"['the', 'sink', 'that', 'is', 'above', 'the', 'trash', 'can']",sr3d,True,True,True
scene0214_01,6,[5],the sink that is underneath the microwave,scene0214_01-sink-2-6-5,vertical,below,sink,['microwave'],[33],"['the', 'sink', 'that', 'is', 'underneath', 'the', 'microwave']",sr3d,True,True,True
scene0214_01,6,[5],the sink that is below the microwave,scene0214_01-sink-2-6-5,vertical,below,sink,['microwave'],[33],"['the', 'sink', 'that', 'is', 'below', 'the', 'microwave']",sr3d,True,True,True
scene0214_01,10,"[9, 12]",select the kitchen cabinets that are under the microwave,scene0214_01-kitchen_cabinets-3-10-9-12,vertical,below,kitchen cabinets,['microwave'],[33],"['select', 'the', 'kitchen', 'cabinets', 'that', 'are', 'under', 'the', 'microwave']",sr3d,True,True,True
scene0214_01,10,"[9, 12]",the kitchen cabinets that are under the microwave,scene0214_01-kitchen_cabinets-3-10-9-12,vertical,below,kitchen cabinets,['microwave'],[33],"['the', 'kitchen', 'cabinets', 'that', 'are', 'under', 'the', 'microwave']",sr3d,True,True,True
scene0659_00,8,"[13, 15, 16]",find the toilet paper that is above the trash can,scene0659_00-toilet_paper-4-8-13-15-16,vertical,above,toilet paper,['trash can'],[4],"['find', 'the', 'toilet', 'paper', 'that', 'is', 'above', 'the', 'trash', 'can']",sr3d,True,True,True
scene0659_00,8,"[13, 15, 16]",find the toilet paper that is over the trash can,scene0659_00-toilet_paper-4-8-13-15-16,vertical,above,toilet paper,['trash can'],[4],"['find', 'the', 'toilet', 'paper', 'that', 'is', 'over', 'the', 'trash', 'can']",sr3d,True,True,True
scene0305_01,38,[16],select the file cabinet that is below the window,scene0305_01-file_cabinet-2-38-16,vertical,below,file cabinet,['window'],[14],"['select', 'the', 'file', 'cabinet', 'that', 'is', 'below', 'the', 'window']",sr3d,True,True,True
scene0305_01,38,[16],find the file cabinet that is beneath the window,scene0305_01-file_cabinet-2-38-16,vertical,below,file cabinet,['window'],[14],"['find', 'the', 'file', 'cabinet', 'that', 'is', 'beneath', 'the', 'window']",sr3d,True,True,True
scene0305_01,31,[30],the computer tower that is under the window,scene0305_01-computer_tower-2-31-30,vertical,below,computer tower,['window'],[14],"['the', 'computer', 'tower', 'that', 'is', 'under', 'the', 'window']",sr3d,True,True,True
scene0305_01,31,[30],choose the computer tower that is under the window,scene0305_01-computer_tower-2-31-30,vertical,below,computer tower,['window'],[14],"['choose', 'the', 'computer', 'tower', 'that', 'is', 'under', 'the', 'window']",sr3d,True,True,True
scene0305_01,14,[9],the window that is over the file cabinet,scene0305_01-window-2-14-9,vertical,above,window,['file cabinet'],[38],"['the', 'window', 'that', 'is', 'over', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0305_01,14,[9],choose the window that is above the file cabinet,scene0305_01-window-2-14-9,vertical,above,window,['file cabinet'],[38],"['choose', 'the', 'window', 'that', 'is', 'above', 'the', 'file', 'cabinet']",sr3d,True,True,True
scene0305_01,23,"[19, 21]",the books that are below the book,scene0305_01-books-3-23-19-21,vertical,below,books,['book'],[20],"['the', 'books', 'that', 'are', 'below', 'the', 'book']",sr3d,True,True,True
scene0305_01,23,"[19, 21]",the books that are underneath the book,scene0305_01-books-3-23-19-21,vertical,below,books,['book'],[20],"['the', 'books', 'that', 'are', 'underneath', 'the', 'book']",sr3d,True,True,True
scene0305_01,14,[9],the window that is over the computer tower,scene0305_01-window-2-14-9,vertical,above,window,['computer tower'],[31],"['the', 'window', 'that', 'is', 'over', 'the', 'computer', 'tower']",sr3d,True,True,True
scene0305_01,14,[9],choose the window that is over the computer tower,scene0305_01-window-2-14-9,vertical,above,window,['computer tower'],[31],"['choose', 'the', 'window', 'that', 'is', 'over', 'the', 'computer', 'tower']",sr3d,True,True,True
scene0305_01,14,[9],select the window that is over the radiator,scene0305_01-window-2-14-9,vertical,above,window,['radiator'],[39],"['select', 'the', 'window', 'that', 'is', 'over', 'the', 'radiator']",sr3d,True,True,True
scene0305_01,14,[9],find the window that is above the radiator,scene0305_01-window-2-14-9,vertical,above,window,['radiator'],[39],"['find', 'the', 'window', 'that', 'is', 'above', 'the', 'radiator']",sr3d,True,True,True
scene0325_01,20,[18],select the window that is above the recycling bin,scene0325_01-window-2-20-18,vertical,above,window,['recycling bin'],[10],"['select', 'the', 'window', 'that', 'is', 'above', 'the', 'recycling', 'bin']",sr3d,True,True,True
scene0325_01,20,[18],find the window that is over the recycling bin,scene0325_01-window-2-20-18,vertical,above,window,['recycling bin'],[10],"['find', 'the', 'window', 'that', 'is', 'over', 'the', 'recycling', 'bin']",sr3d,True,True,True
scene0416_04,26,[46],find the picture that is over the toilet,scene0416_04-picture-2-26-46,vertical,above,picture,['toilet'],[13],"['find', 'the', 'picture', 'that', 'is', 'over', 'the', 'toilet']",sr3d,True,True,True
scene0416_04,26,[46],select the picture that is over the toilet,scene0416_04-picture-2-26-46,vertical,above,picture,['toilet'],[13],"['select', 'the', 'picture', 'that', 'is', 'over', 'the', 'toilet']",sr3d,True,True,True
scene0416_04,26,[46],choose the picture that is over the trash can,scene0416_04-picture-2-26-46,vertical,above,picture,['trash can'],[23],"['choose', 'the', 'picture', 'that', 'is', 'over', 'the', 'trash', 'can']",sr3d,True,True,True
scene0416_04,26,[46],select the picture that is above the trash can,scene0416_04-picture-2-26-46,vertical,above,picture,['trash can'],[23],"['select', 'the', 'picture', 'that', 'is', 'above', 'the', 'trash', 'can']",sr3d,True,True,True
scene0416_04,23,[22],choose the trash can that is beneath the picture,scene0416_04-trash_can-2-23-22,vertical,below,trash can,['picture'],[26],"['choose', 'the', 'trash', 'can', 'that', 'is', 'beneath', 'the', 'picture']",sr3d,True,True,True
scene0416_04,23,[22],find the trash can that is beneath the picture,scene0416_04-trash_can-2-23-22,vertical,below,trash can,['picture'],[26],"['find', 'the', 'trash', 'can', 'that', 'is', 'beneath', 'the', 'picture']",sr3d,True,True,True
scene0416_04,23,[22],choose the trash can that is beneath the toilet paper,scene0416_04-trash_can-2-23-22,vertical,below,trash can,['toilet paper'],[30],"['choose', 'the', 'trash', 'can', 'that', 'is', 'beneath', 'the', 'toilet', 'paper']",sr3d,True,True,True
scene0416_04,23,[22],find the trash can that is beneath the toilet paper,scene0416_04-trash_can-2-23-22,vertical,below,trash can,['toilet paper'],[30],"['find', 'the', 'trash', 'can', 'that', 'is', 'beneath', 'the', 'toilet', 'paper']",sr3d,True,True,True
scene0679_00,38,"[6, 18, 19]",the lamp that is above the armchair,scene0679_00-lamp-4-38-6-18-19,vertical,above,lamp,['armchair'],[21],"['the', 'lamp', 'that', 'is', 'above', 'the', 'armchair']",sr3d,True,True,True
scene0679_00,38,"[6, 18, 19]",find the lamp that is over the armchair,scene0679_00-lamp-4-38-6-18-19,vertical,above,lamp,['armchair'],[21],"['find', 'the', 'lamp', 'that', 'is', 'over', 'the', 'armchair']",sr3d,True,True,True
scene0016_01,46,[17],the box that is under the picture,scene0016_01-box-2-46-17,vertical,below,box,['picture'],[41],"['the', 'box', 'that', 'is', 'under', 'the', 'picture']",sr3d,True,True,True
scene0016_01,46,[17],select the box that is underneath the picture,scene0016_01-box-2-46-17,vertical,below,box,['picture'],[41],"['select', 'the', 'box', 'that', 'is', 'underneath', 'the', 'picture']",sr3d,True,True,True
scene0296_01,36,[35],choose the chair that is underneath the lamp,scene0296_01-chair-2-36-35,vertical,below,chair,['lamp'],[3],"['choose', 'the', 'chair', 'that', 'is', 'underneath', 'the', 'lamp']",sr3d,True,True,True
scene0296_01,36,[35],find the chair that is underneath the lamp,scene0296_01-chair-2-36-35,vertical,below,chair,['lamp'],[3],"['find', 'the', 'chair', 'that', 'is', 'underneath', 'the', 'lamp']",sr3d,True,True,True
scene0296_01,3,"[15, 26]",select the lamp that is above the chair,scene0296_01-lamp-3-3-15-26,vertical,above,lamp,['chair'],[36],"['select', 'the', 'lamp', 'that', 'is', 'above', 'the', 'chair']",sr3d,True,True,True
scene0296_01,3,"[15, 26]",the lamp that is over the chair,scene0296_01-lamp-3-3-15-26,vertical,above,lamp,['chair'],[36],"['the', 'lamp', 'that', 'is', 'over', 'the', 'chair']",sr3d,True,True,True
scene0296_01,8,"[23, 27]",select the picture that is over the couch,scene0296_01-picture-3-8-23-27,vertical,above,picture,['couch'],[38],"['select', 'the', 'picture', 'that', 'is', 'over', 'the', 'couch']",sr3d,True,True,True
scene0296_01,8,"[23, 27]",choose the picture that is above the couch,scene0296_01-picture-3-8-23-27,vertical,above,picture,['couch'],[38],"['choose', 'the', 'picture', 'that', 'is', 'above', 'the', 'couch']",sr3d,True,True,True
scene0340_01,29,[25],find the lamp that is above the nightstand,scene0340_01-lamp-2-29-25,vertical,above,lamp,['nightstand'],[7],"['find', 'the', 'lamp', 'that', 'is', 'above', 'the', 'nightstand']",sr3d,True,True,True
scene0340_01,29,[25],choose the lamp that is over the nightstand,scene0340_01-lamp-2-29-25,vertical,above,lamp,['nightstand'],[7],"['choose', 'the', 'lamp', 'that', 'is', 'over', 'the', 'nightstand']",sr3d,True,True,True
scene0340_01,29,[25],the lamp that is above the telephone,scene0340_01-lamp-2-29-25,vertical,above,lamp,['telephone'],[8],"['the', 'lamp', 'that', 'is', 'above', 'the', 'telephone']",sr3d,True,True,True
scene0340_01,29,[25],find the lamp that is over the telephone,scene0340_01-lamp-2-29-25,vertical,above,lamp,['telephone'],[8],"['find', 'the', 'lamp', 'that', 'is', 'over', 'the', 'telephone']",sr3d,True,True,True
scene0340_01,25,[29],select the lamp that is over the desk,scene0340_01-lamp-2-25-29,vertical,above,lamp,['desk'],[23],"['select', 'the', 'lamp', 'that', 'is', 'over', 'the', 'desk']",sr3d,True,True,True
scene0340_01,25,[29],find the lamp that is over the desk,scene0340_01-lamp-2-25-29,vertical,above,lamp,['desk'],[23],"['find', 'the', 'lamp', 'that', 'is', 'over', 'the', 'desk']",sr3d,True,True,True
scene0416_03,27,[43],choose the lamp that is above the nightstand,scene0416_03-lamp-2-27-43,vertical,above,lamp,['nightstand'],[8],"['choose', 'the', 'lamp', 'that', 'is', 'above', 'the', 'nightstand']",sr3d,True,True,True
scene0416_03,27,[43],choose the lamp that is over the nightstand,scene0416_03-lamp-2-27-43,vertical,above,lamp,['nightstand'],[8],"['choose', 'the', 'lamp', 'that', 'is', 'over', 'the', 'nightstand']",sr3d,True,True,True
scene0022_01,31,[33],find the kitchen cabinets that are above the trash can,scene0022_01-kitchen_cabinets-2-31-33,vertical,above,kitchen cabinets,['trash can'],[34],"['find', 'the', 'kitchen', 'cabinets', 'that', 'are', 'above', 'the', 'trash', 'can']",sr3d,True,True,True
scene0022_01,31,[33],choose the kitchen cabinets that are over the trash can,scene0022_01-kitchen_cabinets-2-31-33,vertical,above,kitchen cabinets,['trash can'],[34],"['choose', 'the', 'kitchen', 'cabinets', 'that', 'are', 'over', 'the', 'trash', 'can']",sr3d,True,True,True
scene0022_01,23,"[24, 34]",select the trash can that is below the window,scene0022_01-trash_can-3-23-24-34,vertical,below,trash can,['window'],[26],"['select', 'the', 'trash', 'can', 'that', 'is', 'below', 'the', 'window']",sr3d,True,True,True
scene0022_01,23,"[24, 34]",select the trash can that is beneath the window,scene0022_01-trash_can-3-23-24-34,vertical,below,trash can,['window'],[26],"['select', 'the', 'trash', 'can', 'that', 'is', 'beneath', 'the', 'window']",sr3d,True,True,True
scene0022_01,34,"[23, 24]",select the trash can that is beneath the kitchen cabinets,scene0022_01-trash_can-3-34-23-24,vertical,below,trash can,['kitchen cabinets'],[31],"['select', 'the', 'trash', 'can', 'that', 'is', 'beneath', 'the', 'kitchen', 'cabinets']",sr3d,True,True,True
