scan_id,target_id,distractor_ids,utterance,stimulus_id,coarse_reference_type,reference_type,instance_type,anchors_types,anchor_ids,tokens,dataset,mentions_target_class,correct_guess,is_train
scene0235_00,30,[36],find the backpack that is in the middle of the bed and the sofa chair,scene0235_00-backpack-2-30-36,between,between,backpack,"['bed', 'sofa chair']","[19, 21]","['find', 'the', 'backpack', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bed', 'and', 'the', 'sofa', 'chair']",sr3d,True,True,True
scene0235_00,30,[36],the backpack that is in the center of the bed and the sofa chair,scene0235_00-backpack-2-30-36,between,between,backpack,"['bed', 'sofa chair']","[19, 21]","['the', 'backpack', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bed', 'and', 'the', 'sofa', 'chair']",sr3d,True,True,True
scene0235_00,30,[36],the backpack that is between the bed and the chair,scene0235_00-backpack-2-30-36,between,between,backpack,"['bed', 'chair']","[19, 22]","['the', 'backpack', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'chair']",sr3d,True,True,True
scene0235_00,30,[36],choose the backpack that is between the bed and the chair,scene0235_00-backpack-2-30-36,between,between,backpack,"['bed', 'chair']","[19, 22]","['choose', 'the', 'backpack', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'chair']",sr3d,True,True,True
scene0235_00,16,[15],choose the nightstand that is between the bed and the door,scene0235_00-nightstand-2-16-15,between,between,nightstand,"['bed', 'door']","[19, 37]","['choose', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'door']",sr3d,True,True,True
scene0235_00,16,[15],find the nightstand that is between the bed and the door,scene0235_00-nightstand-2-16-15,between,between,nightstand,"['bed', 'door']","[19, 37]","['find', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'door']",sr3d,True,True,True
scene0235_00,36,[30],choose the backpack that is in the center of the bed and the door,scene0235_00-backpack-2-36-30,between,between,backpack,"['bed', 'door']","[19, 37]","['choose', 'the', 'backpack', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bed', 'and', 'the', 'door']",sr3d,True,True,True
scene0235_00,36,[30],choose the backpack that is in the middle of the bed and the door,scene0235_00-backpack-2-36-30,between,between,backpack,"['bed', 'door']","[19, 37]","['choose', 'the', 'backpack', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bed', 'and', 'the', 'door']",sr3d,True,True,True
scene0235_00,15,[16],the nightstand that is in the middle of the sofa chair and the door,scene0235_00-nightstand-2-15-16,between,between,nightstand,"['sofa chair', 'door']","[21, 37]","['the', 'nightstand', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'sofa', 'chair', 'and', 'the', 'door']",sr3d,True,True,True
scene0235_00,15,[16],select the nightstand that is in the center of the sofa chair and the door,scene0235_00-nightstand-2-15-16,between,between,nightstand,"['sofa chair', 'door']","[21, 37]","['select', 'the', 'nightstand', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'sofa', 'chair', 'and', 'the', 'door']",sr3d,True,True,True
scene0472_01,0,[16],select the kitchen cabinet that is in the center of the table and the stove,scene0472_01-kitchen_cabinet-2-0-16,between,between,kitchen cabinet,"['table', 'stove']","[1, 2]","['select', 'the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'table', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_01,0,[16],the kitchen cabinet that is in the center of the table and the stove,scene0472_01-kitchen_cabinet-2-0-16,between,between,kitchen cabinet,"['table', 'stove']","[1, 2]","['the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'table', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_02,28,[23],find the kitchen cabinet that is between the door and the stove,scene0472_02-kitchen_cabinet-2-28-23,between,between,kitchen cabinet,"['door', 'stove']","[1, 9]","['find', 'the', 'kitchen', 'cabinet', 'that', 'is', 'between', 'the', 'door', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_02,28,[23],the kitchen cabinet that is between the door and the stove,scene0472_02-kitchen_cabinet-2-28-23,between,between,kitchen cabinet,"['door', 'stove']","[1, 9]","['the', 'kitchen', 'cabinet', 'that', 'is', 'between', 'the', 'door', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",choose the chair that is in the center of the door and the wardrobe closet,scene0472_02-chair-3-16-15-21,between,between,chair,"['door', 'wardrobe closet']","[1, 14]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",the chair that is in the center of the door and the wardrobe closet,scene0472_02-chair-3-16-15-21,between,between,chair,"['door', 'wardrobe closet']","[1, 14]","['the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",choose the chair that is in the middle of the door and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['door', 'radiator']","[1, 20]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'door', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",select the chair that is in the center of the door and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['door', 'radiator']","[1, 20]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,23,[28],choose the kitchen cabinet that is in the middle of the couch and the stove,scene0472_02-kitchen_cabinet-2-23-28,between,between,kitchen cabinet,"['couch', 'stove']","[2, 9]","['choose', 'the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'couch', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_02,23,[28],the kitchen cabinet that is in the middle of the couch and the stove,scene0472_02-kitchen_cabinet-2-23-28,between,between,kitchen cabinet,"['couch', 'stove']","[2, 9]","['the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'couch', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",the chair that is in the center of the couch and the wardrobe closet,scene0472_02-chair-3-21-15-16,between,between,chair,"['couch', 'wardrobe closet']","[2, 14]","['the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'couch', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",find the chair that is in the middle of the couch and the wardrobe closet,scene0472_02-chair-3-21-15-16,between,between,chair,"['couch', 'wardrobe closet']","[2, 14]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'couch', 'and', 'the', 'wardrobe', 'closet']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",choose the chair that is in the middle of the couch and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['couch', 'radiator']","[2, 20]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'couch', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",choose the chair that is in the center of the couch and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['couch', 'radiator']","[2, 20]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'couch', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",the chair that is in the middle of the refrigerator and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['refrigerator', 'radiator']","[5, 20]","['the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'refrigerator', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",choose the chair that is in the center of the refrigerator and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['refrigerator', 'radiator']","[5, 20]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'refrigerator', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",choose the chair that is in the middle of the bed and the stove,scene0472_02-chair-3-16-15-21,between,between,chair,"['bed', 'stove']","[7, 9]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bed', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",choose the chair that is in the center of the bed and the stove,scene0472_02-chair-3-16-15-21,between,between,chair,"['bed', 'stove']","[7, 9]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bed', 'and', 'the', 'stove']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",choose the chair that is between the bed and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['bed', 'radiator']","[7, 20]","['choose', 'the', 'chair', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",the chair that is between the bed and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['bed', 'radiator']","[7, 20]","['the', 'chair', 'that', 'is', 'between', 'the', 'bed', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",choose the chair that is in the middle of the bed and the sink,scene0472_02-chair-3-16-15-21,between,between,chair,"['bed', 'sink']","[7, 29]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bed', 'and', 'the', 'sink']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",select the chair that is in the center of the bed and the sink,scene0472_02-chair-3-16-15-21,between,between,chair,"['bed', 'sink']","[7, 29]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bed', 'and', 'the', 'sink']",sr3d,True,True,True
scene0472_02,23,[28],the kitchen cabinet that is in the middle of the stove and the desk,scene0472_02-kitchen_cabinet-2-23-28,between,between,kitchen cabinet,"['stove', 'desk']","[9, 10]","['the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'desk']",sr3d,True,True,True
scene0472_02,23,[28],find the kitchen cabinet that is in the middle of the stove and the desk,scene0472_02-kitchen_cabinet-2-23-28,between,between,kitchen cabinet,"['stove', 'desk']","[9, 10]","['find', 'the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'desk']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",choose the chair that is in the center of the stove and the nightstand,scene0472_02-chair-3-16-15-21,between,between,chair,"['stove', 'nightstand']","[9, 13]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stove', 'and', 'the', 'nightstand']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",find the chair that is in the middle of the stove and the nightstand,scene0472_02-chair-3-16-15-21,between,between,chair,"['stove', 'nightstand']","[9, 13]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'nightstand']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",select the chair that is in the center of the stove and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['stove', 'radiator']","[9, 20]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stove', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",find the chair that is in the middle of the stove and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['stove', 'radiator']","[9, 20]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'stove', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,23,[28],the kitchen cabinet that is in the center of the stove and the radiator,scene0472_02-kitchen_cabinet-2-23-28,between,between,kitchen cabinet,"['stove', 'radiator']","[9, 20]","['the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stove', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,23,[28],choose the kitchen cabinet that is in the center of the stove and the radiator,scene0472_02-kitchen_cabinet-2-23-28,between,between,kitchen cabinet,"['stove', 'radiator']","[9, 20]","['choose', 'the', 'kitchen', 'cabinet', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'stove', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",find the chair that is between the nightstand and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['nightstand', 'radiator']","[13, 20]","['find', 'the', 'chair', 'that', 'is', 'between', 'the', 'nightstand', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",choose the chair that is between the nightstand and the radiator,scene0472_02-chair-3-21-15-16,between,between,chair,"['nightstand', 'radiator']","[13, 20]","['choose', 'the', 'chair', 'that', 'is', 'between', 'the', 'nightstand', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",choose the chair that is in the middle of the nightstand and the sink,scene0472_02-chair-3-16-15-21,between,between,chair,"['nightstand', 'sink']","[13, 29]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'nightstand', 'and', 'the', 'sink']",sr3d,True,True,True
scene0472_02,16,"[15, 21]",select the chair that is in the center of the nightstand and the sink,scene0472_02-chair-3-16-15-21,between,between,chair,"['nightstand', 'sink']","[13, 29]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'nightstand', 'and', 'the', 'sink']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",find the chair that is in the middle of the radiator and the sink,scene0472_02-chair-3-21-15-16,between,between,chair,"['radiator', 'sink']","[20, 29]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'radiator', 'and', 'the', 'sink']",sr3d,True,True,True
scene0472_02,21,"[15, 16]",choose the chair that is in the middle of the radiator and the sink,scene0472_02-chair-3-21-15-16,between,between,chair,"['radiator', 'sink']","[20, 29]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'radiator', 'and', 'the', 'sink']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",the office chair that is in the middle of the chair and the door,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['chair', 'door']","[7, 18]","['the', 'office', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'door']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",find the office chair that is in the middle of the chair and the door,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['chair', 'door']","[7, 18]","['find', 'the', 'office', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'door']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",the office chair that is in the middle of the chair and the board,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['chair', 'board']","[7, 21]","['the', 'office', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'board']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",choose the office chair that is in the center of the chair and the board,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['chair', 'board']","[7, 21]","['choose', 'the', 'office', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'chair', 'and', 'the', 'board']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",find the office chair that is in the middle of the chair and the computer tower,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['chair', 'computer tower']","[7, 23]","['find', 'the', 'office', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'computer', 'tower']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",the office chair that is in the middle of the chair and the computer tower,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['chair', 'computer tower']","[7, 23]","['the', 'office', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'chair', 'and', 'the', 'computer', 'tower']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",choose the office chair that is in the middle of the copier and the printer,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['copier', 'printer']","[9, 10]","['choose', 'the', 'office', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'copier', 'and', 'the', 'printer']",sr3d,True,True,True
scene0264_00,5,"[4, 6]",select the office chair that is in the center of the copier and the printer,scene0264_00-office_chair-3-5-4-6,between,between,office chair,"['copier', 'printer']","[9, 10]","['select', 'the', 'office', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'copier', 'and', 'the', 'printer']",sr3d,True,True,True
scene0264_00,19,[17],choose the trash can that is in the center of the door and the computer tower,scene0264_00-trash_can-2-19-17,between,between,trash can,"['door', 'computer tower']","[18, 23]","['choose', 'the', 'trash', 'can', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'computer', 'tower']",sr3d,True,True,True
scene0264_00,19,[17],select the trash can that is in the center of the door and the computer tower,scene0264_00-trash_can-2-19-17,between,between,trash can,"['door', 'computer tower']","[18, 23]","['select', 'the', 'trash', 'can', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'computer', 'tower']",sr3d,True,True,True
scene0264_00,25,"[0, 1, 26]",choose the monitor that is in the middle of the door and the picture,scene0264_00-monitor-4-25-0-1-26,between,between,monitor,"['door', 'picture']","[18, 27]","['choose', 'the', 'monitor', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'door', 'and', 'the', 'picture']",sr3d,True,True,True
scene0264_00,25,"[0, 1, 26]",select the monitor that is in the center of the door and the picture,scene0264_00-monitor-4-25-0-1-26,between,between,monitor,"['door', 'picture']","[18, 27]","['select', 'the', 'monitor', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'door', 'and', 'the', 'picture']",sr3d,True,True,True
scene0297_00,14,"[13, 16]",select the table that is in the center of the coffee table and the cabinet,scene0297_00-table-3-14-13-16,between,between,table,"['coffee table', 'cabinet']","[7, 15]","['select', 'the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'coffee', 'table', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0297_00,14,"[13, 16]",choose the table that is in the center of the coffee table and the cabinet,scene0297_00-table-3-14-13-16,between,between,table,"['coffee table', 'cabinet']","[7, 15]","['choose', 'the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'coffee', 'table', 'and', 'the', 'cabinet']",sr3d,True,True,True
scene0297_00,5,[6],choose the couch that is in the center of the coffee table and the radiator,scene0297_00-couch-2-5-6,between,between,couch,"['coffee table', 'radiator']","[7, 20]","['choose', 'the', 'couch', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'coffee', 'table', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0297_00,5,[6],the couch that is in the center of the coffee table and the radiator,scene0297_00-couch-2-5-6,between,between,couch,"['coffee table', 'radiator']","[7, 20]","['the', 'couch', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'coffee', 'table', 'and', 'the', 'radiator']",sr3d,True,True,True
scene0106_00,6,[7],the couch that is in the center of the tv and the sink,scene0106_00-couch-2-6-7,between,between,couch,"['tv', 'sink']","[19, 34]","['the', 'couch', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'tv', 'and', 'the', 'sink']",sr3d,True,True,True
scene0106_00,6,[7],select the couch that is in the center of the tv and the sink,scene0106_00-couch-2-6-7,between,between,couch,"['tv', 'sink']","[19, 34]","['select', 'the', 'couch', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'tv', 'and', 'the', 'sink']",sr3d,True,True,True
scene0106_00,6,[7],choose the couch that is between the window and the sink,scene0106_00-couch-2-6-7,between,between,couch,"['window', 'sink']","[22, 34]","['choose', 'the', 'couch', 'that', 'is', 'between', 'the', 'window', 'and', 'the', 'sink']",sr3d,True,True,True
scene0106_00,6,[7],the couch that is between the window and the sink,scene0106_00-couch-2-6-7,between,between,couch,"['window', 'sink']","[22, 34]","['the', 'couch', 'that', 'is', 'between', 'the', 'window', 'and', 'the', 'sink']",sr3d,True,True,True
scene0147_00,8,[7],find the nightstand that is between the armchair and the bed,scene0147_00-nightstand-2-8-7,between,between,nightstand,"['armchair', 'bed']","[18, 19]","['find', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'armchair', 'and', 'the', 'bed']",sr3d,True,True,True
scene0147_00,8,[7],choose the nightstand that is between the armchair and the bed,scene0147_00-nightstand-2-8-7,between,between,nightstand,"['armchair', 'bed']","[18, 19]","['choose', 'the', 'nightstand', 'that', 'is', 'between', 'the', 'armchair', 'and', 'the', 'bed']",sr3d,True,True,True
scene0147_00,31,[22],find the lamp that is between the armchair and the bed,scene0147_00-lamp-2-31-22,between,between,lamp,"['armchair', 'bed']","[18, 19]","['find', 'the', 'lamp', 'that', 'is', 'between', 'the', 'armchair', 'and', 'the', 'bed']",sr3d,True,True,True
scene0147_00,31,[22],the lamp that is between the armchair and the bed,scene0147_00-lamp-2-31-22,between,between,lamp,"['armchair', 'bed']","[18, 19]","['the', 'lamp', 'that', 'is', 'between', 'the', 'armchair', 'and', 'the', 'bed']",sr3d,True,True,True
scene0640_02,16,[15],the table that is in the middle of the bookshelf and the refrigerator,scene0640_02-table-2-16-15,between,between,table,"['bookshelf', 'refrigerator']","[8, 11]","['the', 'table', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'refrigerator']",sr3d,True,True,True
scene0640_02,16,[15],choose the table that is in the middle of the bookshelf and the refrigerator,scene0640_02-table-2-16-15,between,between,table,"['bookshelf', 'refrigerator']","[8, 11]","['choose', 'the', 'table', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'bookshelf', 'and', 'the', 'refrigerator']",sr3d,True,True,True
scene0640_02,16,[15],select the table that is in the center of the refrigerator and the bed,scene0640_02-table-2-16-15,between,between,table,"['refrigerator', 'bed']","[11, 14]","['select', 'the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'refrigerator', 'and', 'the', 'bed']",sr3d,True,True,True
scene0640_02,16,[15],the table that is in the center of the refrigerator and the bed,scene0640_02-table-2-16-15,between,between,table,"['refrigerator', 'bed']","[11, 14]","['the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'refrigerator', 'and', 'the', 'bed']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",the chair that is in the middle of the refrigerator and the lamp,scene0640_02-chair-3-2-1-3,between,between,chair,"['refrigerator', 'lamp']","[11, 17]","['the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'refrigerator', 'and', 'the', 'lamp']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",choose the chair that is in the middle of the refrigerator and the lamp,scene0640_02-chair-3-2-1-3,between,between,chair,"['refrigerator', 'lamp']","[11, 17]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'refrigerator', 'and', 'the', 'lamp']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",the chair that is in the middle of the refrigerator and the nightstand,scene0640_02-chair-3-2-1-3,between,between,chair,"['refrigerator', 'nightstand']","[11, 19]","['the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'refrigerator', 'and', 'the', 'nightstand']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",find the chair that is in the middle of the refrigerator and the nightstand,scene0640_02-chair-3-2-1-3,between,between,chair,"['refrigerator', 'nightstand']","[11, 19]","['find', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'refrigerator', 'and', 'the', 'nightstand']",sr3d,True,True,True
scene0640_02,16,[15],the table that is in the center of the refrigerator and the nightstand,scene0640_02-table-2-16-15,between,between,table,"['refrigerator', 'nightstand']","[11, 19]","['the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'refrigerator', 'and', 'the', 'nightstand']",sr3d,True,True,True
scene0640_02,16,[15],find the table that is in the middle of the refrigerator and the nightstand,scene0640_02-table-2-16-15,between,between,table,"['refrigerator', 'nightstand']","[11, 19]","['find', 'the', 'table', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'refrigerator', 'and', 'the', 'nightstand']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",choose the chair that is in the center of the bed and the sink,scene0640_02-chair-3-2-1-3,between,between,chair,"['bed', 'sink']","[14, 20]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bed', 'and', 'the', 'sink']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",select the chair that is in the center of the bed and the sink,scene0640_02-chair-3-2-1-3,between,between,chair,"['bed', 'sink']","[14, 20]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'bed', 'and', 'the', 'sink']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",choose the chair that is in the center of the lamp and the sink,scene0640_02-chair-3-2-1-3,between,between,chair,"['lamp', 'sink']","[17, 20]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'lamp', 'and', 'the', 'sink']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",select the chair that is in the center of the lamp and the sink,scene0640_02-chair-3-2-1-3,between,between,chair,"['lamp', 'sink']","[17, 20]","['select', 'the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'lamp', 'and', 'the', 'sink']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",choose the chair that is in the middle of the nightstand and the sink,scene0640_02-chair-3-2-1-3,between,between,chair,"['nightstand', 'sink']","[19, 20]","['choose', 'the', 'chair', 'that', 'is', 'in', 'the', 'middle', 'of', 'the', 'nightstand', 'and', 'the', 'sink']",sr3d,True,True,True
scene0640_02,2,"[1, 3]",the chair that is in the center of the nightstand and the sink,scene0640_02-chair-3-2-1-3,between,between,chair,"['nightstand', 'sink']","[19, 20]","['the', 'chair', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'nightstand', 'and', 'the', 'sink']",sr3d,True,True,True
scene0056_00,15,"[16, 17]",find the table that is between the door and the armchair,scene0056_00-table-3-15-16-17,between,between,table,"['door', 'armchair']","[18, 19]","['find', 'the', 'table', 'that', 'is', 'between', 'the', 'door', 'and', 'the', 'armchair']",sr3d,True,True,True
scene0056_00,15,"[16, 17]",the table that is between the door and the armchair,scene0056_00-table-3-15-16-17,between,between,table,"['door', 'armchair']","[18, 19]","['the', 'table', 'that', 'is', 'between', 'the', 'door', 'and', 'the', 'armchair']",sr3d,True,True,True
scene0056_00,17,"[15, 16]",the table that is in the center of the radiator and the trash can,scene0056_00-table-3-17-15-16,between,between,table,"['radiator', 'trash can']","[23, 38]","['the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'radiator', 'and', 'the', 'trash', 'can']",sr3d,True,True,True
scene0056_00,17,"[15, 16]",select the table that is in the center of the radiator and the trash can,scene0056_00-table-3-17-15-16,between,between,table,"['radiator', 'trash can']","[23, 38]","['select', 'the', 'table', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'radiator', 'and', 'the', 'trash', 'can']",sr3d,True,True,True
scene0365_00,1,[20],the bathroom stall door that is in the center of the toilet and the cabinet,scene0365_00-bathroom_stall_door-2-1-20,between,between,bathroom stall door,"['toilet', 'cabinet']","[5, 23]","['the', 'bathroom', 'stall', 'door', 'that', 'is', 'in', 'the', 'center', 'of', 'the', 'toilet', 'and', 'the', 'cabinet']",sr3d,True,True,True
