stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train
scene0555_00-desk-4-10-20-21-31,"Facing the green wall, it is the desk on the left and closest to the green wall.",True,179,85,scene0555_00,desk,10,"['facing', 'the', 'green', 'wall', 'it', 'is', 'the', 'desk', 'on', 'the', 'left', 'and', 'closest', 'to', 'the', 'green', 'wall']",nr3d,True,True,True,True,False,True
scene0431_00-file_cabinet-5-19-10-11-12-13,"looking at the slim tall file cabinets, pick the shorter one on the right.",True,384,451,scene0431_00,file cabinet,19,"['looking', 'at', 'the', 'slim', 'tall', 'file', 'cabinets', 'pick', 'the', 'shorter', 'one', 'on', 'the', 'right']",nr3d,True,True,True,False,True,True
scene0418_00-pillow-4-6-7-8-9,left pillow on the bed,True,224,648,scene0418_00,pillow,6,"['left', 'pillow', 'on', 'the', 'bed']",nr3d,True,True,True,False,False,True
scene0031_00-plant-2-13-14,"When facing the painting, this plant is on the right side.",True,659,137,scene0031_00,plant,13,"['when', 'facing', 'the', 'painting', 'this', 'plant', 'is', 'on', 'the', 'right', 'side']",nr3d,True,True,True,False,False,True
scene0510_00-toilet-2-5-6,"Facing the toilets, choose the one on the left.",True,183,353,scene0510_00,toilet,5,"['facing', 'the', 'toilets', 'choose', 'the', 'one', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0418_00-nightstand-2-24-23,it is the set of nightstands on the right-hand side of the bed with fewer items on it,True,570,434,scene0418_00,nightstand,24,"['it', 'is', 'the', 'set', 'of', 'nightstands', 'on', 'the', 'right', 'hand', 'side', 'of', 'the', 'bed', 'with', 'fewer', 'items', 'on', 'it']",nr3d,True,True,True,False,False,True
scene0143_00-curtain-2-5-6,"When facing the curtains, the curtain that is on the right side.",True,646,321,scene0143_00,curtain,5,"['when', 'facing', 'the', 'curtains', 'the', 'curtain', 'that', 'is', 'on', 'the', 'right', 'side']",nr3d,True,True,True,False,False,True
scene0028_00-bookshelf-4-22-5-6-21,"Of the two bookshelves by the seating area, it's the one on the right.",True,324,132,scene0028_00,bookshelf,22,"['of', 'the', 'two', 'bookshelves', 'by', 'the', 'seating', 'area', 'it', 'is', 'the', 'one', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0218_00-table-2-18-19,The brown table in between the two beige couches right at the end of the work stations,True,702,710,scene0218_00,table,18,"['the', 'brown', 'table', 'in', 'between', 'the', 'two', 'beige', 'couches', 'right', 'at', 'the', 'end', 'of', 'the', 'work', 'stations']",nr3d,True,True,True,True,False,True
scene0443_00-chair-3-7-6-8,This is the black chair beside the bright red lounger.,True,353,367,scene0443_00,chair,7,"['this', 'is', 'the', 'black', 'chair', 'beside', 'the', 'bright', 'red', 'lounger']",nr3d,True,True,True,True,False,True
scene0489_00-computer_tower-2-3-4,"Facing the towers, the tower on the right.",True,564,596,scene0489_00,computer tower,3,"['facing', 'the', 'towers', 'the', 'tower', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0178_00-picture-2-25-26,the picture above the guy in blue on the left,True,459,230,scene0178_00,picture,25,"['the', 'picture', 'above', 'the', 'guy', 'in', 'blue', 'on', 'the', 'left']",nr3d,True,True,True,True,False,True
scene0661_00-table-5-9-6-7-8-10,if the tables are on the back wall select the one fourth along from your left,True,175,564,scene0661_00,table,9,"['if', 'the', 'tables', 'are', 'on', 'the', 'back', 'wall', 'select', 'the', 'one', 'fourth', 'along', 'from', 'your', 'left']",nr3d,True,True,True,False,False,True
scene0247_00-door-4-6-15-19-40,door to the right of the fridge,True,30,148,scene0247_00,door,6,"['door', 'to', 'the', 'right', 'of', 'the', 'fridge']",nr3d,True,True,True,False,False,True
scene0592_00-table-6-34-32-33-59-60-61,The most right table of the 3 against the wall,True,224,162,scene0592_00,table,34,"['the', 'most', 'right', 'table', 'of', 'the', 'three', 'against', 'the', 'wall']",nr3d,True,True,True,False,False,True
scene0305_00-monitor-4-1-0-2-3,"Facing the monitors, the monitor in the top right corner.",True,564,553,scene0305_00,monitor,1,"['facing', 'the', 'monitors', 'the', 'monitor', 'in', 'the', 'top', 'right', 'corner']",nr3d,True,True,True,False,False,True
scene0625_00-towel-3-20-12-19,"Select the bottom towel of the two stacked on the right, not the hanging towel.",True,471,384,scene0625_00,towel,20,"['select', 'the', 'bottom', 'towel', 'of', 'the', 'two', 'stacked', 'on', 'the', 'right', 'not', 'the', 'hanging', 'towel']",nr3d,True,True,True,False,False,True
scene0661_00-chair-5-2-1-3-4-5,the third chair from the left when looking at the chairs on the wall,True,127,610,scene0661_00,chair,2,"['the', 'third', 'chair', 'from', 'the', 'left', 'when', 'looking', 'at', 'the', 'chairs', 'on', 'the', 'wall']",nr3d,True,True,True,False,False,True
scene0259_00-window-2-13-3,The left window.,True,469,21,scene0259_00,window,13,"['the', 'left', 'window']",nr3d,True,True,True,False,False,True
scene0240_00-shelf-3-23-2-22,"This is a small white shelf on a counter, with a brown shelf to its immediate left.",True,353,564,scene0240_00,shelf,23,"['this', 'is', 'a', 'small', 'white', 'shelf', 'on', 'a', 'counter', 'with', 'a', 'brown', 'shelf', 'to', 'its', 'immediate', 'left']",nr3d,True,True,True,True,True,True
scene0332_00-door-2-8-9,"If your back is against the window, it is the door directly across from you, not the door to your left.",True,80,585,scene0332_00,door,8,"['if', 'your', 'back', 'is', 'against', 'the', 'window', 'it', 'is', 'the', 'door', 'directly', 'across', 'from', 'you', 'not', 'the', 'door', 'to', 'your', 'left']",nr3d,True,True,True,False,False,True
scene0477_00-picture-3-21-6-27,"When facing the windows, its the picture to the left.",True,672,216,scene0477_00,picture,21,"['when', 'facing', 'the', 'windows', 'its', 'the', 'picture', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0206_00-chair-5-4-2-3-5-31,"facing the window, the rightmost chair",True,648,564,scene0206_00,chair,4,"['facing', 'the', 'window', 'the', 'rightmost', 'chair']",nr3d,True,True,True,False,False,True
scene0092_00-laundry_hamper-2-31-30,"Facing the foot of the bed, the leftmost laundry hamper.",True,564,543,scene0092_00,laundry hamper,31,"['facing', 'the', 'foot', 'of', 'the', 'bed', 'the', 'leftmost', 'laundry', 'hamper']",nr3d,True,True,True,False,False,True
scene0394_00-nightstand-2-9-7,The nightstand to the right of the foot of the bed,True,67,132,scene0394_00,nightstand,9,"['the', 'nightstand', 'to', 'the', 'right', 'of', 'the', 'foot', 'of', 'the', 'bed']",nr3d,True,True,True,False,False,True
scene0177_00-monitor-4-30-3-23-25,"Face the desk close to the large whiteboard.  It's the monitor on the right of that desk, with papers near its base.",True,429,471,scene0177_00,monitor,30,"['face', 'the', 'desk', 'close', 'to', 'the', 'large', 'whiteboard', 'it', 'is', 'the', 'monitor', 'on', 'the', 'right', 'of', 'that', 'desk', 'with', 'papers', 'near', 'its', 'base']",nr3d,True,True,True,False,True,True
scene0002_00-window-2-38-37,choose the right window.,True,356,710,scene0002_00,window,38,"['choose', 'the', 'right', 'window']",nr3d,True,True,True,False,False,True
scene0398_00-desk-2-2-1,"Facing the window, the desk on the left.",True,564,132,scene0398_00,desk,2,"['facing', 'the', 'window', 'the', 'desk', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0698_00-pillow-2-47-46,"Standing at the foot of the bead and facing the headboard, it's the pillow on the right.",True,339,501,scene0698_00,pillow,47,"['standing', 'at', 'the', 'foot', 'of', 'the', 'bead', 'and', 'facing', 'the', 'headboard', 'it', 'is', 'the', 'pillow', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0200_00-door-2-9-6,"If you stand looking toward the headboard of the bed, the door is the one on the left.",True,32,247,scene0200_00,door,9,"['if', 'you', 'stand', 'looking', 'toward', 'the', 'headboard', 'of', 'the', 'bed', 'the', 'door', 'is', 'the', 'one', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0239_00-picture-2-11-4,"Looking directly at the 2 pictures, its the picture on the right.",True,16,564,scene0239_00,picture,11,"['looking', 'directly', 'at', 'the', 'two', 'pictures', 'its', 'the', 'picture', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0106_00-keyboard-6-28-24-25-27-30-32,The keyboard 2nd from the left when coming directly from the blue door.,True,501,610,scene0106_00,keyboard,28,"['the', 'keyboard', 'second', 'from', 'the', 'left', 'when', 'coming', 'directly', 'from', 'the', 'blue', 'door']",nr3d,True,True,True,True,False,True
scene0006_00-pillow-6-18-10-11-12-13-17,"Facing the beds, the left side pillow that is on the bed farthest from the window.",True,646,82,scene0006_00,pillow,18,"['facing', 'the', 'beds', 'the', 'left', 'side', 'pillow', 'that', 'is', 'on', 'the', 'bed', 'farthest', 'from', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0656_00-books-2-35-32,Book to the left on shelf,True,129,597,scene0656_00,books,35,"['book', 'to', 'the', 'left', 'on', 'shelf']",nr3d,True,True,True,False,False,True
scene0312_00-table-2-8-12,"It's an end table with a lamp on it, right next to the green sofa.",True,638,648,scene0312_00,table,8,"['it', 'is', 'an', 'end', 'table', 'with', 'a', 'lamp', 'on', 'it', 'right', 'next', 'to', 'the', 'green', 'sofa']",nr3d,True,True,True,True,False,True
scene0140_00-trash_can-2-32-31,"Find the trash can on the left, closes to the door.",True,308,719,scene0140_00,trash can,32,"['find', 'the', 'trash', 'can', 'on', 'the', 'left', 'closes', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True
scene0254_00-trash_can-2-28-29,"staring at the sinks from the toilet, you want the trash can to the left",True,67,16,scene0254_00,trash can,28,"['staring', 'at', 'the', 'sinks', 'from', 'the', 'toilet', 'you', 'want', 'the', 'trash', 'can', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0258_00-chair-6-3-2-4-5-6-9,face computers. farthest chair to the left,True,143,353,scene0258_00,chair,3,"['face', 'computers', 'farthest', 'chair', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0641_00-picture-2-12-13,the picture on the right hand side,True,570,371,scene0641_00,picture,12,"['the', 'picture', 'on', 'the', 'right', 'hand', 'side']",nr3d,True,True,True,False,False,True
scene0691_00-box-4-18-10-16-17,"Standing in the middle of the room looking at all 4 boxes, it's the box furthest to the right.",False,16,7,scene0691_00,box,18,"['standing', 'in', 'the', 'middle', 'of', 'the', 'room', 'looking', 'at', 'all', 'four', 'boxes', 'it', 'is', 'the', 'box', 'farthest', 'to', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0301_00-plant-3-5-6-22,Choose the plant in the pot on the left side of the tv stand.,True,356,562,scene0301_00,plant,5,"['choose', 'the', 'plant', 'in', 'the', 'pot', 'on', 'the', 'left', 'side', 'of', 'the', 'tv', 'stand']",nr3d,True,True,True,False,False,True
scene0468_00-bed-2-0-1,the bed with a white stripe on the right,False,570,564,scene0468_00,bed,0,"['the', 'bed', 'with', 'a', 'white', 'stripe', 'on', 'the', 'right']",nr3d,True,True,True,True,False,True
scene0646_00-door-2-18-17,The door with the knob on the right.,True,322,665,scene0646_00,door,18,"['the', 'door', 'with', 'the', 'knob', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0656_00-pillow-2-20-19,"When viewing from the foot of the bed, it's the pillow on the left.",True,324,703,scene0656_00,pillow,20,"['when', 'viewing', 'from', 'the', 'foot', 'of', 'the', 'bed', 'it', 'is', 'the', 'pillow', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0218_00-chair-5-4-3-5-6-7,"facing the row of chairs, its the second chair going from left to right",False,220,132,scene0218_00,chair,4,"['facing', 'the', 'row', 'of', 'chairs', 'its', 'the', 'second', 'chair', 'going', 'from', 'left', 'to', 'right']",nr3d,True,True,True,False,False,True
scene0469_00-computer_tower-2-0-1,The computer under the desk to the right of the table with four monitors.,True,67,260,scene0469_00,computer tower,0,"['the', 'computer', 'under', 'the', 'desk', 'to', 'the', 'right', 'of', 'the', 'table', 'with', 'four', 'monitors']",nr3d,True,True,True,False,False,True
scene0464_00-picture-4-40-26-27-28,picture to the left of the whiteboard,True,94,353,scene0464_00,picture,40,"['picture', 'to', 'the', 'left', 'of', 'the', 'whiteboard']",nr3d,True,True,True,False,False,True
scene0681_00-shelf-2-4-13,"If you are looking at the refrigerator, it is the shelf on your left",True,497,701,scene0681_00,shelf,4,"['if', 'you', 'are', 'looking', 'at', 'the', 'refrigerator', 'it', 'is', 'the', 'shelf', 'on', 'your', 'left']",nr3d,True,True,True,False,False,True
scene0001_00-couch-4-8-0-1-9,Look at the two end table sitting side by side.  You want the couch to the left.,True,308,706,scene0001_00,couch,8,"['look', 'at', 'the', 'two', 'end', 'table', 'sitting', 'side', 'by', 'side', 'you', 'want', 'the', 'couch', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0178_00-bed-2-14-13,The bed on the left with the guy with the blue shirt.,True,469,335,scene0178_00,bed,14,"['the', 'bed', 'on', 'the', 'left', 'with', 'the', 'guy', 'with', 'the', 'blue', 'shirt']",nr3d,True,True,True,True,False,True
scene0099_00-chair-4-1-0-2-3,"there are two chairs with a bright window behind them, hit the right one",True,289,252,scene0099_00,chair,1,"['there', 'are', 'two', 'chairs', 'with', 'a', 'bright', 'window', 'behind', 'them', 'hit', 'the', 'right', 'one']",nr3d,True,True,True,True,False,True
scene0258_00-chair-6-2-3-4-5-6-9,Locate the two tan chairs that sit together. Pick the one on the right at the far end of the room.,True,308,591,scene0258_00,chair,2,"['locate', 'the', 'two', 'tan', 'chairs', 'that', 'sit', 'together', 'pick', 'the', 'one', 'on', 'the', 'right', 'at', 'the', 'far', 'end', 'of', 'the', 'room']",nr3d,True,True,True,True,False,True
scene0661_00-chair-5-5-1-2-3-4,"The chair that is all the way to the left as you walk in the door, not the one next to the door",True,504,132,scene0661_00,chair,5,"['the', 'chair', 'that', 'is', 'all', 'the', 'way', 'to', 'the', 'left', 'as', 'you', 'walk', 'in', 'the', 'door', 'not', 'the', 'one', 'next', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True
scene0163_00-door-2-15-16,"facing the two doors, the correct one is on the left",True,570,260,scene0163_00,door,15,"['facing', 'the', 'two', 'doors', 'the', 'correct', 'one', 'is', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0627_00-picture-6-40-24-25-38-39-43,"On the wall with two pictures, it is the on on the right.",True,56,501,scene0627_00,picture,40,"['on', 'the', 'wall', 'with', 'two', 'pictures', 'it', 'is', 'the', 'on', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0371_00-chair-4-4-5-6-7,"facing the chairs, choose the second from the left.",True,356,518,scene0371_00,chair,4,"['facing', 'the', 'chairs', 'choose', 'the', 'second', 'from', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0592_00-window-6-58-10-12-55-56-57,"If you were to enter the room through the double doors, choose the window that is directly to the right when you walk in.",True,602,192,scene0592_00,window,58,"['if', 'you', 'were', 'to', 'enter', 'the', 'room', 'through', 'the', 'double', 'doors', 'choose', 'the', 'window', 'that', 'is', 'directly', 'to', 'the', 'right', 'when', 'you', 'walk', 'in']",nr3d,True,True,True,False,False,True
scene0130_00-monitor-2-8-11,monitor to the left closest to the door,True,286,190,scene0130_00,monitor,8,"['monitor', 'to', 'the', 'left', 'closest', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True
scene0189_00-office_chair-6-20-16-17-18-19-21,facing the office chairs. the one on the far right,True,224,77,scene0189_00,office chair,20,"['facing', 'the', 'office', 'chairs', 'the', 'one', 'on', 'the', 'far', 'right']",nr3d,True,True,True,False,False,True
scene0211_00-box-6-19-18-20-21-29-38,"staring at the two boxes on the floor, the left box",True,224,702,scene0211_00,box,19,"['staring', 'at', 'the', 'two', 'boxes', 'on', 'the', 'floor', 'the', 'left', 'box']",nr3d,True,True,True,False,False,True
scene0089_00-trash_can-2-12-11,"facing the trash cans, right trash can",True,534,197,scene0089_00,trash can,12,"['facing', 'the', 'trash', 'cans', 'right', 'trash', 'can']",nr3d,True,True,True,False,False,True
scene0637_00-chair-3-9-2-10,Imagine you're sitting in the two chair facing the wall. Choose the one on the left.,True,237,384,scene0637_00,chair,9,"['imagine', 'you', 'are', 'sitting', 'in', 'the', 'two', 'chair', 'facing', 'the', 'wall', 'choose', 'the', 'one', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0309_00-cabinet-5-21-19-20-38-49,"Under the table with two cabinets, the cabinet on the right.",True,564,235,scene0309_00,cabinet,21,"['under', 'the', 'table', 'with', 'two', 'cabinets', 'the', 'cabinet', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0619_00-monitor-3-12-7-8,The double monitors. The one on the left.,True,67,141,scene0619_00,monitor,12,"['the', 'double', 'monitors', 'the', 'one', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0640_00-chair-3-28-50-51,"Facing the refrigerator kitchen, its the chair on the left side on the black table.",True,330,174,scene0640_00,chair,28,"['facing', 'the', 'refrigerator', 'kitchen', 'its', 'the', 'chair', 'on', 'the', 'left', 'side', 'on', 'the', 'black', 'table']",nr3d,True,True,True,True,False,True
scene0418_00-nightstand-2-24-23,The nightstand to the right when facing the bed,True,277,321,scene0418_00,nightstand,24,"['the', 'nightstand', 'to', 'the', 'right', 'when', 'facing', 'the', 'bed']",nr3d,True,True,True,False,False,True
scene0175_00-toilet_paper-5-33-12-31-32-34,facing the mirror it is the toilet paper 2nd from the left,True,500,204,scene0175_00,toilet paper,33,"['facing', 'the', 'mirror', 'it', 'is', 'the', 'toilet', 'paper', 'second', 'from', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0102_00-window-3-8-31-33,"If you are looking at the door with the window over it, it is the corner windows on the left.",True,56,148,scene0102_00,window,8,"['if', 'you', 'are', 'looking', 'at', 'the', 'door', 'with', 'the', 'window', 'over', 'it', 'it', 'is', 'the', 'corner', 'windows', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0028_00-bookshelf-4-6-5-21-22,"the shelf further from the receptacle in the corner, to the left of it.",True,67,706,scene0028_00,bookshelf,6,"['the', 'shelf', 'farther', 'from', 'the', 'receptacle', 'in', 'the', 'corner', 'to', 'the', 'left', 'of', 'it']",nr3d,True,True,True,False,False,True
scene0024_00-shoes-2-33-32,"Facing the shoes, the shoes on the left.",True,564,710,scene0024_00,shoes,33,"['facing', 'the', 'shoes', 'the', 'shoes', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0497_00-trash_can-6-10-31-42-43-49-61,"When facing the door with the windows, it's the trash can in the back left of the room.",False,322,29,scene0497_00,trash can,10,"['when', 'facing', 'the', 'door', 'with', 'the', 'windows', 'it', 'is', 'the', 'trash', 'can', 'in', 'the', 'back', 'left', 'of', 'the', 'room']",nr3d,True,True,True,False,False,True
scene0567_00-nightstand-2-4-5,the nightstand to the left of the bed,True,220,16,scene0567_00,nightstand,4,"['the', 'nightstand', 'to', 'the', 'left', 'of', 'the', 'bed']",nr3d,True,True,True,False,False,True
scene0305_00-telephone-2-32-33,"Facing the windows, the telephone on the left.",True,564,710,scene0305_00,telephone,32,"['facing', 'the', 'windows', 'the', 'telephone', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0582_00-monitor-5-24-15-16-17-23,The second monitor from the right when facing the windows.,True,564,471,scene0582_00,monitor,24,"['the', 'second', 'monitor', 'from', 'the', 'right', 'when', 'facing', 'the', 'windows']",nr3d,True,True,True,False,False,True
scene0469_00-keyboard-4-28-25-26-27,The keyboard that is laying skewed to the monitor it's under. It's also close left when entering the room,True,277,192,scene0469_00,keyboard,28,"['the', 'keyboard', 'that', 'is', 'laying', 'skewed', 'to', 'the', 'monitor', 'it', 'is', 'under', 'it', 'is', 'also', 'close', 'left', 'when', 'entering', 'the', 'room']",nr3d,True,True,True,False,False,True
scene0082_00-table-4-9-7-8-10,the square table on the left side parallel to the one on the right side,True,570,353,scene0082_00,table,9,"['the', 'square', 'table', 'on', 'the', 'left', 'side', 'parallel', 'to', 'the', 'one', 'on', 'the', 'right', 'side']",nr3d,True,True,True,False,True,True
scene0398_00-recycling_bin-2-5-17,Face the door of the room.  The recycling bin you want to pick is on the right side.,True,251,714,scene0398_00,recycling bin,5,"['face', 'the', 'door', 'of', 'the', 'room', 'the', 'recycling', 'bin', 'you', 'want', 'to', 'pick', 'is', 'on', 'the', 'right', 'side']",nr3d,True,True,True,False,False,True
scene0642_00-door-3-22-7-37,"When you walk in the front door, look to your left behind the door you just opened.  It is across from the bathroom entrance.",True,588,564,scene0642_00,door,22,"['when', 'you', 'walk', 'in', 'the', 'front', 'door', 'look', 'to', 'your', 'left', 'behind', 'the', 'door', 'you', 'just', 'opened', 'it', 'is', 'across', 'from', 'the', 'bathroom', 'entrance']",nr3d,True,True,True,False,False,True
scene0104_00-door-2-6-21,The door to the right of the copier.,True,66,127,scene0104_00,door,6,"['the', 'door', 'to', 'the', 'right', 'of', 'the', 'copier']",nr3d,True,True,True,False,False,True
scene0027_00-chair-4-7-6-8-9,"Facing the striped picture on the wall, the chair on the right.",True,192,358,scene0027_00,chair,7,"['facing', 'the', 'striped', 'picture', 'on', 'the', 'wall', 'the', 'chair', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0668_00-pillow-6-21-16-22-23-29-34,A pillow on the couch that has a backpack right next to it.,True,703,648,scene0668_00,pillow,21,"['a', 'pillow', 'on', 'the', 'couch', 'that', 'has', 'a', 'backpack', 'right', 'next', 'to', 'it']",nr3d,True,True,True,False,False,True
scene0522_00-cabinet-6-1-0-2-3-4-26,"The cabinet to the right, above the counter and washer/dryer.",True,322,353,scene0522_00,cabinet,1,"['the', 'cabinet', 'to', 'the', 'right', 'above', 'the', 'counter', 'and', 'washer', 'dryer']",nr3d,True,True,True,False,False,True
scene0522_00-cabinet-6-0-1-2-3-4-26,"Facing washer/dryer, it's the upper left double cabinet.",True,353,496,scene0522_00,cabinet,0,"['facing', 'washer', 'dryer', 'it', 'is', 'the', 'upper', 'left', 'double', 'cabinet']",nr3d,True,True,True,False,False,True
scene0061_00-ottoman-2-15-16,Choose the round ottoman on the left in front of the tv.,True,356,132,scene0061_00,ottoman,15,"['choose', 'the', 'round', 'ottoman', 'on', 'the', 'left', 'in', 'front', 'of', 'the', 'tv']",nr3d,True,True,True,False,False,True
scene0361_00-window-3-10-8-9,It is the window furthest to the right.,True,56,159,scene0361_00,window,10,"['it', 'is', 'the', 'window', 'farthest', 'to', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0667_00-table-5-5-4-6-7-26,The table is immediately to the left of the window.,True,75,564,scene0667_00,table,5,"['the', 'table', 'is', 'immediately', 'to', 'the', 'left', 'of', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0042_00-bathroom_stall-2-14-13,"Facing the sink, the stall furthest to the left.",True,71,656,scene0042_00,bathroom stall,14,"['facing', 'the', 'sink', 'the', 'stall', 'farthest', 'to', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0499_00-lamp-2-48-47,the lamp to the right of the window,True,220,617,scene0499_00,lamp,48,"['the', 'lamp', 'to', 'the', 'right', 'of', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0127_00-chair-2-2-3,"When standing at the open door and looking at the recycling bins, it's the chair on the right.",True,322,321,scene0127_00,chair,2,"['when', 'standing', 'at', 'the', 'open', 'door', 'and', 'looking', 'at', 'the', 'recycling', 'bins', 'it', 'is', 'the', 'chair', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True
scene0399_00-sink-2-2-3,The sink on the left,True,277,579,scene0399_00,sink,2,"['the', 'sink', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0582_00-book-2-2-3,"the white book, closest to the right monitor",True,289,589,scene0582_00,book,2,"['the', 'white', 'book', 'closest', 'to', 'the', 'right', 'monitor']",nr3d,True,True,True,True,False,True
scene0464_00-trash_can-2-7-6,The correct trash can is right next to a door.,True,411,645,scene0464_00,trash can,7,"['the', 'correct', 'trash', 'can', 'is', 'right', 'next', 'to', 'a', 'door']",nr3d,True,True,True,False,False,True
scene0265_00-towel-6-18-8-9-17-28-30,The crumpled towel to the right and nearest to the sink,True,579,138,scene0265_00,towel,18,"['the', 'crumpled', 'towel', 'to', 'the', 'right', 'and', 'nearest', 'to', 'the', 'sink']",nr3d,True,True,True,False,False,True
scene0536_00-lamp-2-18-14,Locate the lamp to the right of the couch.,True,465,528,scene0536_00,lamp,18,"['locate', 'the', 'lamp', 'to', 'the', 'right', 'of', 'the', 'couch']",nr3d,True,True,True,False,False,True
scene0614_00-monitor-4-41-19-20-42,Computer monitor to the right of the white board and sitting in the rear of the table.,False,330,132,scene0614_00,monitor,41,"['computer', 'monitor', 'to', 'the', 'right', 'of', 'the', 'white', 'board', 'and', 'sitting', 'in', 'the', 'rear', 'of', 'the', 'table']",nr3d,True,True,True,True,False,True
scene0288_00-kitchen_cabinet-2-24-25,"The single kitchen cabinet that is to the left of the stove, not in the corner but against the small wall.",True,717,714,scene0288_00,kitchen cabinet,24,"['the', 'single', 'kitchen', 'cabinet', 'that', 'is', 'to', 'the', 'left', 'of', 'the', 'stove', 'not', 'in', 'the', 'corner', 'but', 'against', 'the', 'small', 'wall']",nr3d,True,True,True,False,True,True
scene0275_00-window-4-20-19-21-27,"When standing in the middle of the room facing the windows, the correct one is second from the left.",True,411,610,scene0275_00,window,20,"['when', 'standing', 'in', 'the', 'middle', 'of', 'the', 'room', 'facing', 'the', 'windows', 'the', 'correct', 'one', 'is', 'second', 'from', 'the', 'left']",nr3d,True,True,True,False,False,True
scene0384_00-shelf-2-16-15,"When you enter the garage through the door, you will find this shelf on your left",True,572,137,scene0384_00,shelf,16,"['when', 'you', 'enter', 'the', 'garage', 'through', 'the', 'door', 'you', 'will', 'find', 'this', 'shelf', 'on', 'your', 'left']",nr3d,True,True,True,False,False,True
scene0582_00-monitor-5-16-15-17-23-24,When standing in the middle of the room facing the window the correct monitor is on the left and closer to the window.,True,411,21,scene0582_00,monitor,16,"['when', 'standing', 'in', 'the', 'middle', 'of', 'the', 'room', 'facing', 'the', 'window', 'the', 'correct', 'monitor', 'is', 'on', 'the', 'left', 'and', 'closer', 'to', 'the', 'window']",nr3d,True,True,True,False,False,True
scene0026_00-sink-2-14-15,The sink on the left under the yellow sign on the wall.,True,329,108,scene0026_00,sink,14,"['the', 'sink', 'on', 'the', 'left', 'under', 'the', 'yellow', 'sign', 'on', 'the', 'wall']",nr3d,True,True,True,True,False,True
scene0528_00-chair-4-0-1-2-3,"facing the front parts of the three chairs, the right most one",True,98,277,scene0528_00,chair,0,"['facing', 'the', 'front', 'parts', 'of', 'the', 'three', 'chairs', 'the', 'right', 'most', 'one']",nr3d,True,True,True,False,False,True
scene0483_00-window-2-20-19,"facing the windows, left",True,534,434,scene0483_00,window,20,"['facing', 'the', 'windows', 'left']",nr3d,True,True,True,False,False,True
scene0325_00-printer-2-5-0,Smaller of the two printers on your right,True,175,384,scene0325_00,printer,5,"['smaller', 'of', 'the', 'two', 'printers', 'on', 'your', 'right']",nr3d,True,True,True,False,True,True
scene0668_00-pillow-6-29-16-21-22-23-34,"When facing the television hanging on the brown wall, choose the pillow on the left.",False,183,648,scene0668_00,pillow,29,"['when', 'facing', 'the', 'television', 'hanging', 'on', 'the', 'brown', 'wall', 'choose', 'the', 'pillow', 'on', 'the', 'left']",nr3d,True,True,True,True,False,True
scene0384_00-shelf-2-15-16,the shelf next to the sink with a really messy shelf on its right,True,289,187,scene0384_00,shelf,15,"['the', 'shelf', 'next', 'to', 'the', 'sink', 'with', 'a', 'really', 'messy', 'shelf', 'on', 'its', 'right']",nr3d,True,True,True,False,False,True
